Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1105,Javonte Green,"July 23, 1993",67,3,748,94,188,0.5,16,54,0.3,78,134,0.58,0.54,48,71,0.68,42,97,139,34,41,10,35,67,252,0
