Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,31.0,2573,TOT,Total After Trade,22.0,NBA,PF,77,7,15.9,2.7,5.6,.476,0.0,0.1,.250,2.7,5.6,.478,.477,0.8,1.1,.735,1.2,2.1,3.3,0.8,0.3,0.3,1.1,2.5,6.2
1983,23.0,2573,PHI,Philadelphia 76Ers,22.0,NBA,PF,46,2,15.3,2.3,4.5,.512,0.0,0.0,.000,2.3,4.5,.515,.512,0.5,0.6,.750,1.1,2.2,3.3,0.7,0.3,0.2,1.0,2.6,5.1
1983,12.0,2573,IND,Indiana Pacers,22.0,NBA,PF,31,5,16.8,3.3,7.4,.443,0.0,0.1,.333,3.2,7.3,.444,.445,1.3,1.8,.727,1.4,1.8,3.3,0.9,0.4,0.5,1.1,2.4,7.8
1987,21.0,2573,SEA,Seattle Supersonics,26.0,NBA,PF,63,0,9.2,1.1,3.0,.374,0.0,0.2,.154,1.1,2.8,.390,.379,0.5,0.7,.630,0.8,1.0,1.9,0.4,0.3,0.2,0.7,1.5,2.7
1988,21.0,2573,SEA,Seattle Supersonics,27.0,NBA,PF,81,2,12.0,2.6,5.6,.458,0.2,0.7,.293,2.4,4.9,.482,.477,0.6,0.8,.810,1.0,1.5,2.4,0.7,0.5,0.2,0.7,1.9,6.0
1989,21.0,2573,SEA,Seattle Supersonics,28.0,NBA,PF,69,1,11.2,2.0,5.1,.387,0.6,1.6,.382,1.3,3.5,.389,.447,0.7,0.8,.807,0.8,1.6,2.4,0.5,0.5,0.3,0.7,2.0,5.2
