Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",23.0,NBA,PF,82,1,1645,355,666,0.53,0,2,0.0,355,664,0.54,0.53,108,159,0.68,155,204,359,55,27,151,110,260,818
1982,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",24.0,NBA,PF,82,33,2332,465,875,0.53,0,0,,465,875,0.53,0.53,187,248,0.75,191,365,556,91,30,185,137,264,1117
1983,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",25.0,NBA,PF,82,13,2345,483,893,0.54,0,1,0.0,483,892,0.54,0.54,193,269,0.72,215,338,553,104,34,192,159,241,1159
1984,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",26.0,NBA,PF,82,10,2577,587,1055,0.56,1,3,0.33,586,1052,0.56,0.56,336,439,0.76,208,402,610,104,23,126,150,243,1511
1985,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",27.0,NBA,PF,79,31,2653,605,1062,0.57,0,6,0.0,605,1056,0.57,0.57,355,467,0.76,229,483,712,141,28,120,157,234,1565
1986,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",28.0,NBA,PF,68,62,2397,561,978,0.57,0,0,,561,978,0.57,0.57,326,420,0.78,171,380,551,181,29,134,149,192,1448
1987,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",29.0,NBA,PF,77,77,3060,790,1307,0.6,0,4,0.0,790,1303,0.61,0.6,428,512,0.84,247,516,763,198,38,172,197,240,2008
1988,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",30.0,NBA,PF,64,63,2390,550,911,0.6,0,0,,550,911,0.6,0.6,346,434,0.8,159,377,536,171,27,92,141,179,1446
1989,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",31.0,NBA,PF,78,74,2876,661,1211,0.55,0,4,0.0,661,1207,0.55,0.55,436,533,0.82,223,414,637,172,26,97,196,223,1758
1990,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",32.0,NBA,PF,82,25,2722,648,1181,0.55,23,69,0.33,625,1112,0.56,0.56,393,440,0.89,201,476,677,172,30,157,183,250,1712
1991,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",33.0,NBA,PF,68,10,2067,504,912,0.55,15,37,0.4,489,875,0.56,0.56,228,275,0.83,145,335,480,126,25,146,140,194,1251
1992,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",34.0,NBA,PF,56,1,1398,323,634,0.51,0,13,0.0,323,621,0.52,0.51,134,163,0.82,119,211,330,82,11,59,82,112,780
1993,2,1936,BOS,Boston Celtics,Kevin McHale,"December 19, 1957",35.0,NBA,PF,71,0,1656,298,649,0.46,2,18,0.11,296,631,0.47,0.46,164,195,0.84,95,263,358,73,16,59,92,126,762
