PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Karl Malone,26,5,5,203,8.2,18.6,0.43799999999999994,0.0,0.2,0.0,8.2,18.4,0.442,6.0,8.0,0.7559999999999999,2.8,6.2,9.0,2.0,2.0,0.9,2.1,3.9,22.3
John Stockton,27,5,5,194,5.4,12.8,0.42,0.2,2.4,0.077,5.2,10.4,0.5,3.0,3.7,0.8,0.7,2.2,3.0,13.9,1.1,0.0,2.6,3.7,13.9
Thurl Bailey,28,5,5,190,8.1,16.7,0.489,0.0,0.0,,8.1,16.7,0.489,3.6,4.5,0.792,1.5,4.5,6.1,1.3,0.9,1.1,0.9,3.6,19.9
Bob Hansen,29,5,5,145,5.2,10.7,0.488,1.7,3.5,0.5,3.5,7.2,0.483,0.2,1.0,0.25,1.7,1.7,3.5,1.2,0.7,0.0,1.0,3.5,12.4
Mark Eaton,33,5,5,128,2.5,4.8,0.529,0.0,0.0,,2.5,4.8,0.529,0.3,1.4,0.2,2.3,6.2,8.4,0.0,0.8,3.9,1.1,4.8,5.3
Darrell Griffith,31,5,0,97,7.1,15.6,0.452,1.9,3.3,0.556,5.2,12.2,0.424,1.5,1.9,0.8,2.2,5.6,7.8,1.1,2.2,0.4,1.1,1.1,17.4
Blue Edwards,24,5,0,94,5.4,10.0,0.5379999999999999,0.4,1.1,0.33299999999999996,5.0,8.8,0.565,2.7,3.1,0.875,3.1,3.8,6.9,3.1,2.7,0.8,4.6,6.1,13.8
Mike Brown,26,5,0,67,3.8,8.1,0.467,0.0,0.0,,3.8,8.1,0.467,2.1,2.7,0.8,2.7,2.7,5.4,1.6,0.5,0.5,2.7,5.9,9.7
Delaney Rudd,27,5,0,45,6.4,18.4,0.348,0.8,5.6,0.14300000000000002,5.6,12.8,0.43799999999999994,0.8,1.6,0.5,0.8,1.6,2.4,10.4,0.8,0.0,2.4,8.0,14.4
Eric Leckner,23,3,0,28,7.7,12.9,0.6,1.3,1.3,1.0,6.4,11.6,0.556,6.4,11.6,0.556,2.6,7.7,10.3,2.6,0.0,0.0,1.3,10.3,23.1
Raymond Brown,24,3,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
Eric Johnson,23,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
