PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tom Chambers,30,16,16,612,6.9,16.2,0.425,0.3,1.1,0.263,6.6,15.1,0.43799999999999994,6.8,7.8,0.879,1.2,5.1,6.3,1.8,0.4,0.4,2.9,3.2,20.9
Jeff Hornacek,26,16,16,583,6.9,13.5,0.511,0.4,1.5,0.25,6.5,12.0,0.544,4.2,4.5,0.932,0.8,3.0,3.8,4.5,1.5,0.0,2.1,2.7,18.4
Kevin Johnson,23,16,16,582,7.6,15.9,0.479,0.1,0.7,0.182,7.5,15.2,0.49200000000000005,5.7,6.9,0.821,0.6,2.7,3.3,10.5,1.5,0.0,3.8,1.7,21.0
Mark West,29,16,16,544,5.0,8.6,0.5770000000000001,0.0,0.0,,5.0,8.6,0.5770000000000001,1.8,3.3,0.54,3.5,7.3,10.9,0.3,0.3,2.7,1.7,4.8,11.7
Dan Majerle,24,16,0,479,5.5,11.3,0.48700000000000004,0.3,0.9,0.33299999999999996,5.2,10.4,0.5,3.8,4.9,0.785,2.3,3.8,6.1,2.6,1.5,0.2,1.4,2.6,15.1
Kurt Rambis,31,16,16,385,2.2,5.0,0.444,0.0,0.1,0.0,2.2,5.0,0.45299999999999996,1.8,2.6,0.679,3.6,7.9,11.5,2.1,0.7,0.7,1.6,4.8,6.3
Eddie Johnson,30,16,0,337,7.7,17.1,0.45,1.6,4.1,0.395,6.1,13.0,0.467,4.0,5.0,0.787,1.6,4.5,6.1,1.8,1.1,0.4,2.1,4.3,20.9
Tim Perry,24,11,0,100,4.7,9.0,0.52,0.0,0.0,,4.7,9.0,0.52,2.9,6.5,0.444,3.6,4.0,7.6,0.7,1.1,2.2,1.8,6.8,12.2
Andrew Lang,23,12,0,93,2.3,3.5,0.667,0.0,0.0,,2.3,3.5,0.667,1.5,2.7,0.5710000000000001,1.5,6.2,7.7,0.8,1.2,3.9,1.9,6.6,6.2
Greg Grant,23,7,0,47,6.9,15.3,0.45,0.8,2.3,0.33299999999999996,6.1,13.0,0.47100000000000003,0.0,0.0,,1.5,3.1,4.6,7.7,1.5,0.0,3.8,1.5,14.6
Mike McGee,30,10,0,44,5.7,16.4,0.35,2.5,5.7,0.429,3.3,10.6,0.308,0.8,3.3,0.25,0.8,2.5,3.3,1.6,0.8,0.8,1.6,4.9,14.7
Kenny Battle,25,8,0,34,4.2,13.8,0.308,0.0,0.0,,4.2,13.8,0.308,1.1,1.1,1.0,1.1,4.2,5.3,0.0,0.0,0.0,2.1,5.3,9.5
