PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Michael Jordan,26,16,16,674,11.7,22.8,0.514,0.9,2.7,0.32,10.8,20.1,0.54,7.1,8.5,0.836,1.3,4.9,6.1,5.8,2.4,0.7,3.0,2.9,31.4
Horace Grant,24,16,16,616,4.7,9.3,0.509,0.0,0.1,0.0,4.7,9.2,0.516,1.9,3.1,0.623,4.3,5.0,9.3,2.3,1.1,1.1,1.5,3.0,11.4
Scottie Pippen,24,15,14,612,6.1,12.4,0.495,0.6,1.8,0.32299999999999995,5.5,10.5,0.525,4.2,5.9,0.71,1.9,4.4,6.4,4.9,1.8,1.1,2.9,3.6,17.0
Bill Cartwright,32,16,16,462,3.9,9.4,0.413,0.0,0.0,,3.9,9.4,0.413,2.3,3.4,0.674,1.9,3.9,5.8,1.2,0.4,0.3,1.9,4.1,10.1
John Paxson,29,15,15,395,3.4,7.9,0.425,0.4,0.8,0.444,3.0,7.1,0.423,1.3,1.3,1.0,0.2,1.8,2.0,4.9,0.8,0.0,1.4,3.8,8.4
Stacey King,23,16,2,281,4.7,11.7,0.40700000000000003,0.0,0.1,0.0,4.7,11.5,0.41100000000000003,4.6,6.0,0.7659999999999999,2.2,4.4,6.5,1.2,0.8,1.0,2.2,4.1,14.1
Craig Hodges,29,16,1,254,4.0,10.5,0.37799999999999995,1.7,5.8,0.293,2.3,4.7,0.485,0.4,0.6,0.75,0.9,1.7,2.6,2.4,0.6,0.0,2.0,4.4,10.1
Ed Nealy,29,15,0,228,2.7,5.7,0.47200000000000003,0.0,0.2,0.0,2.7,5.5,0.486,2.1,3.3,0.619,2.5,5.7,8.2,0.8,1.6,0.2,1.1,7.1,7.4
B.J. Armstrong,22,16,0,217,3.5,10.3,0.33899999999999997,0.0,0.7,0.0,3.5,9.6,0.36200000000000004,3.6,4.0,0.917,0.5,2.8,3.3,4.8,1.7,0.0,2.0,3.6,10.6
Will Perdue,24,13,0,78,6.0,12.9,0.46399999999999997,0.5,0.9,0.5,5.5,12.0,0.462,6.0,8.3,0.722,3.2,5.5,8.8,0.9,0.0,2.3,1.8,6.0,18.5
Charles Davis,31,6,0,20,3.6,12.6,0.28600000000000003,0.0,1.8,0.0,3.6,10.8,0.33299999999999996,0.0,0.0,,5.4,0.0,5.4,1.8,0.0,0.0,1.8,9.0,7.2
Jeff Sanders,24,3,0,3,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
