PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Charles Barkley,26,10,10,419,7.6,13.9,0.5429999999999999,0.5,1.5,0.33299999999999996,7.0,12.4,0.569,5.6,9.3,0.602,5.7,7.6,13.3,3.7,0.7,0.6,2.6,3.1,21.2
Hersey Hawkins,23,10,10,415,7.0,14.1,0.49700000000000005,1.2,3.1,0.389,5.8,11.0,0.528,5.1,5.5,0.937,0.7,2.0,2.7,3.1,1.0,0.6,2.7,2.2,20.4
Johnny Dawkins,26,10,10,386,4.9,10.7,0.461,0.0,0.7,0.0,4.9,10.1,0.491,3.4,4.0,0.8370000000000001,0.5,1.6,2.1,8.7,1.6,0.2,2.7,2.1,13.2
Mike Gminski,30,10,10,342,6.0,12.3,0.48700000000000004,0.0,0.5,0.0,6.0,11.8,0.509,1.5,1.6,0.9329999999999999,0.8,4.8,5.7,1.2,0.8,2.4,1.8,2.8,13.5
Rick Mahorn,31,10,10,342,3.9,9.1,0.43,0.0,0.1,0.0,3.9,8.9,0.435,2.1,2.7,0.769,1.9,5.5,7.4,1.1,0.7,0.8,1.4,4.3,9.9
Ron Anderson,31,10,0,256,5.6,13.1,0.43,0.4,0.7,0.6,5.2,12.4,0.42,4.1,4.2,0.9670000000000001,0.8,4.4,5.2,2.0,0.6,0.0,2.1,3.1,15.8
Scott Brooks,24,9,0,99,2.2,6.9,0.316,1.1,2.5,0.429,1.1,4.4,0.25,2.2,3.3,0.667,0.7,2.2,2.9,5.8,1.1,0.0,2.5,4.7,7.6
Bob Thornton,27,9,0,89,2.8,7.3,0.389,0.0,0.0,,2.8,7.3,0.389,2.0,4.0,0.5,4.4,1.6,6.1,1.6,0.8,0.4,0.8,8.9,7.7
Kurt Nimphius,31,4,0,18,2.0,14.0,0.14300000000000002,0.0,0.0,,2.0,14.0,0.14300000000000002,0.0,0.0,,6.0,2.0,8.0,0.0,2.0,2.0,0.0,2.0,4.0
Derek Smith,28,1,0,15,12.0,19.2,0.625,0.0,2.4,0.0,12.0,16.8,0.7140000000000001,2.4,4.8,0.5,0.0,0.0,0.0,2.4,2.4,0.0,2.4,7.2,26.4
Kenny Payne,23,3,0,10,7.2,18.0,0.4,0.0,7.2,0.0,7.2,10.8,0.667,7.2,7.2,1.0,3.6,3.6,7.2,0.0,0.0,0.0,3.6,10.8,21.6
Lanard Copeland,24,4,0,9,8.0,24.0,0.33299999999999996,0.0,0.0,,8.0,24.0,0.33299999999999996,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,16.0
