Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1991,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",21.0,NBA,PF,5.0,5.0,149.0,7.4,19.2,0.39,0.0,0.3,0.0,7.4,18.9,0.39,7.4,9.1,0.82,4.4,7.8,12.1,2.0,1.0,1.3,5.4,6.7,22.2,93.0,111.0
1992,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",22.0,NBA,PF,9.0,9.0,338.0,7.3,15.4,0.48,0.0,0.0,,7.3,15.4,0.48,9.3,12.2,0.76,7.2,9.6,16.8,0.6,0.8,2.1,4.1,6.3,23.9,115.0,115.0
1993,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",23.0,NBA,PF,19.0,19.0,663.0,8.9,17.4,0.51,0.0,0.0,,8.9,17.4,0.51,7.5,9.3,0.81,6.5,8.9,15.3,4.0,2.3,3.2,4.4,6.3,25.3,116.0,105.0
1994,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",24.0,NBA,PF,5.0,5.0,206.0,6.8,18.4,0.37,0.0,0.0,,6.8,18.4,0.37,5.8,8.7,0.67,5.3,7.6,12.9,4.5,2.6,3.2,3.7,4.7,19.5,95.0,98.0
1995,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",25.0,NBA,PF,4.0,4.0,160.0,11.3,19.6,0.58,0.3,0.3,1.0,11.0,19.2,0.57,11.0,13.4,0.82,5.8,10.6,16.5,3.8,2.7,2.4,5.2,5.8,34.0,124.0,101.0
1996,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",26.0,NBA,PF,20.0,20.0,720.0,11.1,19.5,0.57,0.0,0.2,0.0,11.1,19.3,0.58,9.4,11.8,0.8,5.0,10.7,15.7,2.3,1.8,3.0,6.0,6.3,31.6,111.0,99.0
1997,21,1593,SEA,Seattle Supersonics,Shawn Kemp,"November 26, 1969",27.0,NBA,PF,12.0,12.0,442.0,10.1,20.8,0.49,0.2,1.2,0.2,9.9,19.6,0.5,10.4,12.5,0.83,6.2,11.4,17.6,4.3,1.7,1.9,5.6,6.5,30.8,113.0,104.0
1998,6,1593,CLE,Cleveland Cavaliers,Shawn Kemp,"November 26, 1969",28.0,NBA,PF,4.0,4.0,152.0,12.6,27.1,0.46,0.0,0.0,,12.6,27.1,0.46,14.5,17.2,0.84,6.1,9.5,15.7,3.1,1.9,1.5,6.1,4.6,39.7,109.0,105.0
2002,25,1593,POR,Portland Trail Blazers,Shawn Kemp,"November 26, 1969",32.0,NBA,PF,3.0,0.0,35.0,3.0,10.4,0.29,0.0,0.0,,3.0,10.4,0.29,10.4,14.9,0.7,3.0,8.9,11.9,0.0,1.5,0.0,3.0,11.9,16.4,95.0,105.0
2003,22,1593,ORL,Orlando Magic,Shawn Kemp,"November 26, 1969",33.0,NBA,C,7.0,0.0,72.0,6.1,15.9,0.38,0.0,0.0,,6.1,15.9,0.38,3.8,4.5,0.83,0.8,10.6,11.4,0.0,0.0,0.0,3.0,9.8,15.9,81.0,108.0
