Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2000,9,DET,Detroit Pistons,Jerry Stackhouse,25,3,3,120,10.7,26.3,0.41,1.3,3.1,0.43,9.4,23.2,0.4,10.2,13.8,0.74,0.4,4.9,5.3,4.5,0.9,0.0,6.2,1.8,33.0,,91.0,103
2000,9,DET,Detroit Pistons,Lindsey Hunter,29,3,3,93,5.7,18.4,0.31,0.6,5.2,0.11,5.2,13.2,0.39,2.3,3.4,0.67,0.0,4.0,4.0,2.9,2.9,0.6,2.9,2.3,14.4,,69.0,98
2000,9,DET,Detroit Pistons,Michael Curry,31,3,1,79,8.1,15.6,0.52,0.0,0.0,,8.1,15.6,0.52,2.7,4.1,0.67,0.0,2.0,2.0,2.0,0.7,0.7,1.4,3.4,18.9,,103.0,104
2000,9,DET,Detroit Pistons,Terry Mills,32,3,3,77,6.2,10.4,0.6,4.2,6.2,0.67,2.1,4.2,0.5,0.7,1.4,0.5,0.0,4.2,4.2,0.7,1.4,0.0,1.4,8.3,17.3,,129.0,101
2000,9,DET,Detroit Pistons,Christian Laettner,30,3,3,75,5.0,12.1,0.41,0.0,0.0,,5.0,12.1,0.41,4.3,5.7,0.75,1.4,9.3,10.7,4.3,0.0,0.7,2.1,10.0,14.2,,97.0,101
2000,9,DET,Detroit Pistons,Jerome Williams,26,3,0,73,5.1,10.2,0.5,0.0,0.0,,5.1,10.2,0.5,0.7,5.9,0.12,5.1,10.2,15.4,1.5,2.2,0.0,2.2,5.9,11.0,,88.0,97
2000,9,DET,Detroit Pistons,Grant Hill,27,2,2,55,5.8,15.5,0.38,1.0,1.9,0.5,4.9,13.6,0.36,8.7,9.7,0.9,0.0,10.7,10.7,8.7,1.0,0.0,9.7,6.8,21.4,,82.0,99
2000,9,DET,Detroit Pistons,John Crotty,30,3,0,51,2.1,10.5,0.2,0.0,3.1,0.0,2.1,7.3,0.29,2.1,2.1,1.0,0.0,4.2,4.2,4.2,1.0,1.0,4.2,4.2,6.3,,52.0,101
2000,9,DET,Detroit Pistons,Mikki Moore,24,3,0,42,6.4,15.3,0.42,0.0,0.0,,6.4,15.3,0.42,10.2,10.2,1.0,8.9,6.4,15.3,3.8,1.3,0.0,5.1,11.5,22.9,,110.0,100
2000,9,DET,Detroit Pistons,Jud Buechler,31,3,0,34,3.1,11.0,0.29,3.1,7.9,0.4,0.0,3.1,0.0,0.0,0.0,,0.0,6.3,6.3,1.6,0.0,1.6,0.0,6.3,9.4,,91.0,102
2000,9,DET,Detroit Pistons,Loy Vaught,31,2,0,16,0.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,,3.3,16.7,20.0,0.0,6.7,0.0,3.3,3.3,0.0,,17.0,84
2000,9,DET,Detroit Pistons,Eric Montross,28,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,21.4,21.4,0.0,0.0,0.0,0.0,21.4,0.0,,,95
