PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kiki Vandeweghe,27,79,76,2791,11.8,21.9,0.54,0.0,0.1,0.125,11.8,21.8,0.542,8.6,9.9,0.8690000000000001,1.5,2.0,3.6,3.1,0.9,0.3,2.9,2.7,32.3,,122,113
Clyde Drexler,23,75,58,2576,9.7,20.4,0.475,0.2,1.1,0.2,9.5,19.3,0.49,5.2,6.8,0.769,3.0,4.5,7.5,10.7,3.5,0.8,5.0,4.8,24.8,,107,106
Mychal Thompson,31,82,78,2569,9.0,18.1,0.498,0.0,0.0,,9.0,18.1,0.498,3.5,5.5,0.6409999999999999,3.2,7.6,10.9,3.1,1.4,0.6,3.5,4.8,21.5,,103,108
Jim Paxson,28,75,31,1931,8.9,18.8,0.47,0.5,1.5,0.32299999999999995,8.4,17.4,0.48200000000000004,5.2,5.8,0.889,1.0,2.5,3.5,6.6,2.2,0.1,2.7,3.7,23.3,,114,110
Steve Colter,23,81,51,1868,6.7,14.7,0.456,0.7,2.0,0.325,6.0,12.6,0.47700000000000004,3.3,4.0,0.823,1.0,3.3,4.4,6.3,2.8,0.2,2.8,4.6,17.4,,107,108
Kenny Carr,30,55,31,1557,6.8,13.8,0.498,0.0,0.1,0.0,6.8,13.6,0.502,4.4,6.4,0.687,4.3,10.2,14.5,2.1,1.1,0.9,3.1,6.0,18.1,,107,107
Caldwell Jones,35,80,19,1437,4.0,8.1,0.496,0.0,0.2,0.0,4.0,7.9,0.51,4.0,4.8,0.8270000000000001,3.4,8.0,11.3,2.4,1.2,2.0,3.3,7.8,12.0,,106,107
Jerome Kersey,23,79,2,1217,9.7,17.7,0.5489999999999999,0.0,0.2,0.0,9.7,17.5,0.556,5.9,8.6,0.6809999999999999,5.2,5.9,11.1,3.1,3.2,1.2,4.3,7.9,25.4,,111,105
Terry Porter,22,79,3,1214,8.0,16.9,0.474,0.5,1.6,0.31,7.5,15.3,0.491,4.7,5.9,0.8059999999999999,1.3,3.1,4.4,7.5,3.1,0.0,4.0,5.1,21.3,,107,108
Sam Bowie,24,38,34,1132,6.8,14.0,0.484,0.0,0.0,,6.8,14.0,0.484,4.6,6.5,0.708,3.8,9.5,13.3,4.0,0.9,3.9,3.6,5.8,18.2,,106,105
Ken Johnson,23,64,0,815,6.4,12.1,0.528,0.0,0.0,,6.4,12.1,0.528,2.1,4.8,0.435,5.1,8.6,13.7,1.1,0.7,1.2,3.3,8.3,14.8,,98,108
Darnell Valentine,26,28,27,734,5.8,12.9,0.447,0.1,0.2,0.33299999999999996,5.7,12.7,0.44799999999999995,4.4,6.3,0.71,1.3,3.3,4.5,8.7,3.1,0.1,3.6,4.9,16.0,,104,108
Brian Martin,23,5,0,14,6.6,16.4,0.4,0.0,0.0,,6.6,16.4,0.4,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,13.1,,73,116
