Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020,4,1921,CHO,Charlotte Hornets,Jalen McDaniels,"January 31, 1998",22.0,NBA,SF,16,293,10.7,0.57,0.34,0.24,5.4,19.4,12.1,6.8,1.4,0.9,12.4,13.3,0.2,0.2,0.5,0.08,-3.4,0.1,-3.3,-0.1
2021,4,1921,CHO,Charlotte Hornets,Jalen McDaniels,"January 31, 1998",23.0,NBA,SF,11,127,6.8,0.55,0.32,0.3,4.2,19.6,11.8,6.8,0.8,0.0,20.9,19.2,-0.1,0.1,0.0,-0.01,-5.3,-2.3,-7.6,-0.2
