PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Sidney Moncrief,24,6,252,13.1,0.507,0.013999999999999999,0.514,6.9,8.4,7.6,14.0,1.8,0.5,11.7,17.3,,0.4,0.0,0.4,0.076,,0.6,-0.2,0.4,0.2
Marques Johnson,25,6,235,15.1,0.47700000000000004,0.04,0.42,11.4,12.7,12.0,13.8,1.3,0.5,9.2,23.5,,0.3,0.0,0.3,0.065,,1.3,-1.6,-0.3,0.1
Brian Winters,29,6,232,12.8,0.5770000000000001,0.13,0.312,2.0,6.7,4.1,18.8,1.8,0.3,20.1,20.0,,0.2,0.0,0.2,0.044000000000000004,,0.2,-0.7,-0.5,0.1
Bob Lanier,33,6,212,17.3,0.527,0.013000000000000001,0.313,9.9,18.1,13.6,17.0,1.9,1.5,13.3,21.0,,0.3,0.1,0.4,0.09,,2.3,0.5,2.9,0.3
Mickey Johnson,29,6,206,21.7,0.6459999999999999,0.013000000000000001,0.52,8.5,11.7,9.9,14.6,2.0,1.2,12.4,21.6,,0.8,0.0,0.9,0.201,,4.7,1.0,5.7,0.4
Alton Lister,23,6,112,13.0,0.609,0.0,0.292,6.2,26.6,15.4,6.6,0.9,8.3,24.9,13.7,,0.0,0.1,0.1,0.06,,-3.4,4.0,0.6,0.1
Robert Smith,26,6,68,15.4,0.491,0.26899999999999996,0.308,1.7,12.5,6.6,26.8,0.8,0.0,3.3,19.0,,0.2,0.0,0.2,0.132,,1.2,-0.5,0.7,0.0
Scott May,27,4,50,8.5,0.325,0.0,0.7,16.3,11.3,14.0,27.6,2.0,0.0,18.7,27.3,,-0.1,0.0,-0.1,-0.115,,-2.8,-2.3,-5.1,0.0
Pat Cummings,25,6,44,4.0,0.379,0.0,0.182,7.9,25.8,16.0,6.4,0.0,2.8,25.2,15.3,,-0.1,0.0,-0.1,-0.094,,-6.2,-1.0,-7.3,-0.1
Harvey Catchings,30,6,26,4.0,0.667,0.0,0.0,13.4,21.8,17.2,0.0,0.0,7.1,50.0,9.8,,0.0,0.0,0.0,-0.043,,-9.5,1.4,-8.0,0.0
Brad Holland,25,1,3,36.6,1.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0,0.0,0.0,14.1,,0.0,0.0,0.0,0.46799999999999997,,17.3,4.5,21.8,0.0
