SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982,8,DEN,Alex English,28,3,118,18.3,0.5,0.0,0.13,7.2,14.5,10.8,18.5,1.2,1.3,6.4,20.4,0.2,0.0,0.2,0.1,3.1,0.1,3.2,0.2
1982,8,DEN,Kiki Vandeweghe,23,3,109,22.1,0.67,0.0,0.42,3.9,14.7,9.1,10.7,0.8,1.9,10.5,20.2,0.4,0.0,0.4,0.19,4.6,0.6,5.2,0.2
1982,8,DEN,Dan Issel,33,3,103,22.0,0.58,0.0,0.2,8.3,14.4,11.2,7.0,1.3,0.5,9.7,27.2,0.3,0.0,0.3,0.14,2.9,-1.2,1.7,0.1
1982,8,DEN,Billy McKinney,26,3,91,15.3,0.65,0.04,0.44,2.3,5.0,3.6,13.3,1.5,0.0,13.4,15.9,0.2,0.0,0.2,0.11,0.1,0.1,0.2,0.0
1982,8,DEN,T.R. Dunn,26,3,81,14.7,0.57,0.0,0.62,13.2,11.3,12.3,13.3,4.5,0.6,23.2,10.3,0.1,0.1,0.2,0.11,0.8,3.2,4.0,0.1
1982,8,DEN,David Thompson,27,3,66,10.4,0.48,0.09,0.21,6.5,10.4,8.4,11.8,0.7,0.0,18.1,25.9,-0.1,0.0,-0.1,-0.06,-3.2,-2.9,-6.1,-0.1
1982,8,DEN,Kenny Higgs,27,3,54,7.1,0.44,0.1,0.57,2.0,4.2,3.1,13.0,2.5,0.0,16.0,22.5,-0.1,0.0,-0.1,-0.07,-7.5,-0.6,-8.1,-0.1
1982,8,DEN,Glen Gondrezick,26,3,51,14.2,0.42,0.05,0.15,6.3,11.2,8.7,20.9,1.8,1.0,0.0,16.2,0.1,0.0,0.1,0.08,0.3,1.4,1.7,0.0
1982,8,DEN,Cedrick Hordges,25,3,45,10.3,0.46,0.05,0.21,4.7,27.9,15.9,5.4,1.0,0.0,16.2,21.3,-0.1,0.0,0.0,-0.04,-3.9,-1.8,-5.7,0.0
1982,8,DEN,James Ray,24,1,2,7.5,,,,0.0,0.0,0.0,0.0,0.0,25.7,,0.0,0.0,0.0,0.0,0.07,-9.2,12.7,3.5,0.0
