PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Jack Sikma,26,8,315,19.5,0.534,0.0,0.45299999999999996,7.1,24.6,16.0,12.4,1.4,1.4,9.4,22.8,,0.7,0.6,1.3,0.19699999999999998,,2.7,0.7,3.4,0.4
Gus Williams,28,8,315,22.3,0.498,0.032,0.301,4.1,4.5,4.3,38.5,2.1,0.9,7.9,30.7,,0.7,0.4,1.1,0.166,,7.2,-0.2,7.0,0.7
Lonnie Shelton,26,8,266,11.8,0.515,0.0,0.376,9.6,13.4,11.6,9.3,1.0,1.5,16.8,18.9,,0.1,0.4,0.4,0.077,,-1.2,-0.6,-1.8,0.0
Bill Hanzlik,24,8,203,10.8,0.595,0.028999999999999998,0.647,5.2,11.1,8.2,13.7,1.5,1.4,22.9,11.8,,0.2,0.3,0.5,0.111,,-1.3,1.2,-0.1,0.1
James Donaldson,24,8,189,13.8,0.504,0.0,0.5579999999999999,14.1,26.5,20.4,5.3,0.5,1.5,15.7,14.2,,0.2,0.4,0.5,0.132,,0.2,-1.3,-1.0,0.0
John Johnson,34,7,159,10.1,0.444,0.0,0.289,4.7,4.5,4.6,30.4,1.9,0.0,20.4,14.3,,0.0,0.2,0.2,0.05,,-0.7,0.3,-0.4,0.1
Fred Brown,33,8,158,17.6,0.509,0.055999999999999994,0.11199999999999999,4.0,5.8,4.9,21.7,1.6,0.0,8.8,27.4,,0.2,0.2,0.3,0.09300000000000001,,3.4,-1.1,2.3,0.2
Wally Walker,27,8,157,8.9,0.41700000000000004,0.0,0.08900000000000001,8.1,13.0,10.6,14.1,1.3,1.4,13.0,14.5,,-0.1,0.2,0.2,0.051,,-2.7,0.5,-2.2,0.0
Phil Smith,29,8,92,7.2,0.39899999999999997,0.033,0.1,3.5,5.6,4.5,11.4,2.8,0.6,11.3,16.2,,-0.1,0.1,0.0,0.01,,-4.0,0.7,-3.3,0.0
Ray Tolbert,23,4,31,15.6,0.5870000000000001,0.0,1.6,3.4,13.2,8.4,4.6,6.5,0.0,0.0,11.6,,0.1,0.1,0.1,0.22899999999999998,,-1.0,4.9,3.9,0.0
Danny Vranes,23,6,29,-1.9,0.255,0.0,0.4,3.7,3.5,3.6,0.0,1.7,0.0,25.4,11.5,,-0.1,0.0,-0.1,-0.114,,-7.5,-2.6,-10.1,-0.1
Greg Kelser,24,3,6,12.5,0.532,0.0,2.0,17.7,34.0,26.1,20.9,0.0,0.0,34.7,40.6,,0.0,0.0,0.0,-0.017,,-9.0,-0.3,-9.3,0.0
