Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
784,31.0,293.0,11.3,0.52,0.24,0.16,0.0,5.6,2.68,26.95,2.42,0.0,16.8,15.75,0.1,0.0,0.3,0.06,-1.25,0.8,-0.45,0.02
