SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,22,ORL,Anfernee Hardaway,25,5,5,220,52,111,0.47,11,30,0.37,41,81,0.51,0.52,40,54,0.74,7,23,30,17,12,7,9,14,155
1997,22,ORL,Derek Strong,28,5,5,195,21,40,0.52,0,1,0.0,21,39,0.54,0.52,19,25,0.76,20,30,50,4,2,2,14,20,61
1997,22,ORL,Gerald Wilkins,33,5,0,144,16,45,0.36,3,9,0.33,13,36,0.36,0.39,12,14,0.86,3,6,9,4,0,2,3,7,47
1997,22,ORL,Darrell Armstrong,28,5,0,143,20,42,0.48,6,18,0.33,14,24,0.58,0.55,11,13,0.85,3,18,21,17,8,1,7,6,57
1997,22,ORL,Nick Anderson,29,5,5,130,12,36,0.33,4,15,0.27,8,21,0.38,0.39,0,2,0.0,3,26,29,3,3,9,6,8,28
1997,22,ORL,Dennis Scott,28,5,1,94,6,23,0.26,3,11,0.27,3,12,0.25,0.33,0,0,,2,7,9,5,2,0,2,8,15
1997,22,ORL,Danny Schayes,37,5,2,92,9,23,0.39,0,0,,9,23,0.39,0.39,4,4,1.0,4,8,12,5,2,1,4,16,22
1997,22,ORL,Rony Seikaly,31,3,3,86,7,22,0.32,0,0,,7,22,0.32,0.32,5,7,0.71,5,11,16,0,1,3,4,10,19
1997,22,ORL,Brian Shaw,30,5,4,82,3,19,0.16,2,6,0.33,1,13,0.08,0.21,2,4,0.5,1,8,9,8,1,1,8,5,10
1997,22,ORL,Brian Evans,23,2,0,7,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,0,0,2,1,0,0,0,2
1997,22,ORL,Amal McCaskill,23,2,0,7,2,3,0.67,0,0,,2,3,0.67,0.67,1,3,0.33,0,3,3,1,0,0,0,1,5
