Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1905,CJ McCollum,"September 19, 1991",51,41,32.87,7.23,16.3,0.44,2.16,5.29,0.41,5.11,11.01,0.46,0.51,2.51,3.19,0.79,0.67,3.13,3.8,2.16,0.91,0.36,2.03,2.14,19.13
