Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,11,HOU,Houston Rockets,Ralph Sampson,23.0,82,82.0,2693,716,1369,0.52,1,4,0.25,715,1365,0.52,0.52,287,434,0.66,293,620,913,163,70,197,294,339,1720
1984,11,HOU,Houston Rockets,Lewis Lloyd,24.0,82,82.0,2578,610,1182,0.52,3,13,0.23,607,1169,0.52,0.52,235,298,0.79,128,167,295,321,102,44,245,211,1458
1984,11,HOU,Houston Rockets,Caldwell Jones,33.0,81,73.0,2506,318,633,0.5,1,3,0.33,317,630,0.5,0.5,164,196,0.84,168,414,582,156,46,80,158,335,801
1984,11,HOU,Houston Rockets,Rodney McCray,22.0,79,36.0,2081,335,672,0.5,1,4,0.25,334,668,0.5,0.5,182,249,0.73,173,277,450,176,53,54,120,205,853
1984,11,HOU,Houston Rockets,Phil Ford,27.0,81,55.0,2020,236,470,0.5,2,15,0.13,234,455,0.51,0.5,98,117,0.84,28,109,137,410,59,8,135,243,572
1984,11,HOU,Houston Rockets,Allen Leavell,26.0,82,27.0,2009,349,731,0.48,11,71,0.16,338,660,0.51,0.48,238,286,0.83,31,86,117,459,107,12,184,199,947
1984,11,HOU,Houston Rockets,Robert Reid,28.0,64,28.0,1936,406,857,0.47,2,8,0.25,404,849,0.48,0.48,81,123,0.66,97,244,341,217,88,30,92,243,895
1984,11,HOU,Houston Rockets,James Bailey,26.0,73,0.0,1174,254,517,0.49,0,1,0.0,254,516,0.49,0.49,138,192,0.72,104,190,294,79,33,40,101,197,646
1984,11,HOU,Houston Rockets,Elvin Hayes,38.0,81,4.0,994,158,389,0.41,0,2,0.0,158,387,0.41,0.41,86,132,0.65,87,173,260,71,16,28,82,123,402
1984,11,HOU,Houston Rockets,Terry Teagle,23.0,68,0.0,616,148,315,0.47,7,27,0.26,141,288,0.49,0.48,37,44,0.84,28,50,78,63,13,4,62,81,340
1984,11,HOU,Houston Rockets,Wally Walker,29.0,58,18.0,612,118,241,0.49,2,6,0.33,116,235,0.49,0.49,6,18,0.33,26,66,92,55,17,4,33,65,244
1984,11,HOU,Houston Rockets,Major Jones,30.0,57,5.0,473,70,130,0.54,0,0,,70,130,0.54,0.54,30,49,0.61,33,82,115,28,14,14,30,63,170
1984,11,HOU,Houston Rockets,Craig Ehlo,22.0,7,0.0,63,11,27,0.41,0,0,,11,27,0.41,0.41,1,1,1.0,4,5,9,6,3,0,3,13,23
1984,11,HOU,Houston Rockets,Team Totals,,82,,19755,3729,7533,0.5,30,154,0.2,3699,7379,0.5,0.5,1583,2139,0.74,1200,2483,3683,2204,621,515,1562,2317,9071
