Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,26,KCK,Kansas City Kings,Eddie Johnson,24.0,82,82.0,2920,753,1552,0.48,20,64,0.31,733,1488,0.49,0.49,268,331,0.81,165,290,455,296,76,21,213,266,1794
1984,26,KCK,Kansas City Kings,Larry Drew,25.0,73,73.0,2363,474,1026,0.46,3,10,0.3,471,1016,0.46,0.46,243,313,0.78,33,113,146,558,121,10,194,170,1194
1984,26,KCK,Kansas City Kings,Mark Olberding,27.0,81,81.0,2160,249,504,0.49,0,1,0.0,249,503,0.5,0.49,261,318,0.82,119,326,445,192,50,28,166,291,759
1984,26,KCK,Kansas City Kings,LaSalle Thompson,22.0,80,38.0,1915,333,637,0.52,0,0,,333,637,0.52,0.52,160,223,0.72,260,449,709,86,71,145,168,327,826
1984,26,KCK,Kansas City Kings,Billy Knight,31.0,75,39.0,1885,358,729,0.49,4,14,0.29,354,715,0.5,0.49,243,283,0.86,89,166,255,160,54,6,155,122,963
1984,26,KCK,Kansas City Kings,Mike Woodson,25.0,71,12.0,1838,389,816,0.48,2,8,0.25,387,808,0.48,0.48,247,302,0.82,62,113,175,175,83,28,115,174,1027
1984,26,KCK,Kansas City Kings,Joe Meriweather,30.0,73,31.0,1501,193,363,0.53,0,0,,193,363,0.53,0.53,94,123,0.76,111,242,353,51,35,61,83,247,480
1984,26,KCK,Kansas City Kings,Don Buse,33.0,76,10.0,1327,150,352,0.43,18,59,0.3,132,293,0.45,0.45,63,80,0.79,29,87,116,303,86,1,87,62,381
1984,26,KCK,Kansas City Kings,Ed Nealy,23.0,71,1.0,960,63,126,0.5,0,0,,63,126,0.5,0.5,48,60,0.8,73,149,222,50,41,9,33,138,174
1984,26,KCK,Kansas City Kings,Reggie Theus,26.0,30,30.0,897,170,388,0.44,4,27,0.15,166,361,0.46,0.44,130,173,0.75,29,54,83,210,29,9,97,93,474
1984,26,KCK,Kansas City Kings,Steve Johnson,26.0,50,12.0,893,189,342,0.55,0,0,,189,342,0.55,0.55,101,177,0.57,94,158,252,63,22,48,105,188,479
1984,26,KCK,Kansas City Kings,Dane Suttle,22.0,40,1.0,469,109,214,0.51,0,3,0.0,109,211,0.52,0.51,40,47,0.85,21,25,46,46,20,0,32,46,258
1984,26,KCK,Kansas City Kings,Larry Micheaux,23.0,39,0.0,332,49,90,0.54,0,0,,49,90,0.54,0.54,21,39,0.54,40,73,113,19,21,11,21,46,119
1984,26,KCK,Kansas City Kings,Dave Robisch,34.0,8,0.0,162,18,48,0.38,0,0,,18,48,0.38,0.38,11,13,0.85,12,17,29,6,3,1,0,15,47
1984,26,KCK,Kansas City Kings,Kevin Loder,24.0,10,0.0,133,19,43,0.44,1,3,0.33,18,40,0.45,0.45,9,13,0.69,7,11,18,14,3,5,11,15,48
1984,26,KCK,Kansas City Kings,Team Totals,,82,,19755,3516,7230,0.49,52,189,0.28,3464,7041,0.49,0.49,1939,2495,0.78,1144,2273,3417,2229,715,383,1504,2200,9023
