Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,17,2024,MIL,Milwaukee Bucks,22.0,NBA,SG,77.0,,1557.0,6.3,13.6,0.47,0.0,0.0,0.0,6.3,13.5,0.47,7.0,8.8,0.8,4.6,5.5,10.2,4.0,2.2,0.5,3.5,3.2,19.7,,113.0,103.0
1981,17,2024,MIL,Milwaukee Bucks,23.0,NBA,SG,80.0,,2417.0,7.7,14.2,0.54,0.0,0.2,0.22,7.6,14.0,0.55,6.1,7.6,0.8,3.6,4.2,7.8,5.1,1.7,0.7,2.8,3.0,21.5,,124.0,104.0
1982,17,2024,MIL,Milwaukee Bucks,24.0,NBA,SG,80.0,80.0,2980.0,9.0,17.1,0.52,0.0,0.2,0.07,8.9,16.9,0.53,7.5,9.2,0.82,3.6,5.0,8.6,6.2,2.2,0.4,3.4,3.3,25.5,,122.0,103.0
1983,17,2024,MIL,Milwaukee Bucks,25.0,NBA,SG,76.0,76.0,2710.0,10.7,20.5,0.52,0.0,0.2,0.1,10.7,20.3,0.53,8.8,10.7,0.83,3.4,4.3,7.7,5.3,2.0,0.4,3.5,3.2,30.3,,120.0,103.0
1984,17,2024,MIL,Milwaukee Bucks,26.0,NBA,SG,79.0,79.0,3075.0,9.0,18.1,0.5,0.1,0.3,0.28,8.9,17.8,0.5,8.5,10.1,0.85,3.5,5.0,8.5,5.8,1.7,0.4,3.5,3.3,26.6,,119.0,105.0
1985,17,2024,MIL,Milwaukee Bucks,27.0,NBA,PG,73.0,72.0,2734.0,9.9,20.5,0.48,0.2,0.6,0.27,9.7,19.9,0.49,8.0,9.6,0.83,2.6,4.3,6.9,6.7,2.1,0.7,3.2,3.5,27.9,,118.0,105.0
1986,17,2024,MIL,Milwaukee Bucks,28.0,NBA,PG,73.0,72.0,2567.0,8.6,17.6,0.49,0.6,1.9,0.32,8.0,15.7,0.51,9.1,10.6,0.86,2.1,4.0,6.1,6.5,1.9,0.3,3.2,3.3,26.9,,123.0,105.0
1987,17,2024,MIL,Milwaukee Bucks,29.0,NBA,SG,39.0,30.0,992.0,7.6,15.6,0.49,0.4,1.5,0.26,7.2,14.1,0.51,6.6,7.8,0.84,2.7,3.4,6.1,5.8,1.3,0.5,3.0,3.5,22.2,,117.0,109.0
1988,17,2024,MIL,Milwaukee Bucks,30.0,NBA,SG,56.0,51.0,1428.0,7.5,15.3,0.49,0.2,1.1,0.16,7.3,14.2,0.51,5.7,6.8,0.84,2.0,4.2,6.2,7.0,1.4,0.5,3.0,3.8,20.8,,115.0,110.0
1989,17,2024,MIL,Milwaukee Bucks,31.0,NBA,PG,62.0,50.0,1594.0,8.0,16.3,0.49,0.8,2.2,0.34,7.2,14.0,0.51,6.3,7.2,0.86,1.4,3.8,5.3,5.7,2.0,0.4,2.9,3.5,23.0,,118.0,108.0
1991,1,2024,ATL,Atlanta Hawks,33.0,NBA,SG,72.0,3.0,1096.0,5.2,10.7,0.49,0.9,2.8,0.33,4.3,7.8,0.55,3.6,4.7,0.78,1.4,4.3,5.7,4.6,2.2,0.4,2.9,5.0,15.0,,111.0,111.0
