Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2937,21.0,340.0,11.65,0.48,0.48,0.1,6.15,18.95,12.45,9.0,2.35,0.75,10.6,14.4,0.3,0.5,0.7,0.08,-1.35,2.75,1.3,0.25
