Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,31,2269,TOT,Total After Trade,Adreian Payne,"February 19, 1991",23.0,NBA,PF,32.0,22.0,739.0,4.4,10.7,0.41,0.0,0.4,0.11,4.4,10.3,0.43,1.5,2.2,0.65,2.3,5.6,7.9,1.5,0.9,0.4,2.1,4.3,10.4
2015,1,2269,ATL,Atlanta Hawks,Adreian Payne,"February 19, 1991",23.0,NBA,PF,3.0,0.0,19.0,3.8,13.3,0.29,0.0,1.9,0.0,3.8,11.4,0.33,1.9,3.8,0.5,1.9,5.7,7.6,0.0,1.9,0.0,0.0,7.6,9.5
2015,18,2269,MIN,Minnesota Timberwolves,Adreian Payne,"February 19, 1991",23.0,NBA,PF,29.0,22.0,720.0,4.4,10.6,0.42,0.0,0.4,0.12,4.4,10.2,0.43,1.4,2.2,0.66,2.3,5.5,7.9,1.5,0.9,0.5,2.2,4.2,10.4
2016,18,2269,MIN,Minnesota Timberwolves,Adreian Payne,"February 19, 1991",24.0,NBA,PF,52.0,2.0,486.0,3.9,10.7,0.37,0.7,2.4,0.28,3.3,8.4,0.39,1.3,1.9,0.65,1.5,6.7,8.2,2.1,1.2,0.8,2.7,5.7,9.8
2017,18,2269,MIN,Minnesota Timberwolves,Adreian Payne,"February 19, 1991",25.0,NBA,PF,18.0,0.0,135.0,6.1,14.4,0.43,0.8,4.0,0.2,5.3,10.4,0.51,3.7,5.1,0.74,2.4,6.4,8.8,1.9,2.1,1.9,2.1,8.5,16.8
2018,22,2269,ORL,Orlando Magic,Adreian Payne,"February 19, 1991",26.0,NBA,PF,5.0,0.0,43.0,5.9,8.4,0.7,1.7,2.5,0.67,4.2,5.9,0.71,4.2,5.0,0.83,1.7,5.9,7.5,0.0,1.7,0.0,1.7,5.0,17.6
