Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,27,2248,SAS,San Antonio Spurs,19.0,NBA,PG,10.0,341.0,16.4,0.52,0.2,0.21,1.7,8.2,4.9,23.3,1.5,0.2,12.9,24.2,0.4,0.2,0.6,0.09,0.5,0.0,0.5,0.2
2003,27,2248,SAS,San Antonio Spurs,20.0,NBA,PG,24.0,814.0,11.9,0.47,0.17,0.28,1.1,7.5,4.5,19.5,1.4,0.3,11.1,23.8,0.0,1.1,1.1,0.06,-1.2,-1.2,-2.4,-0.1
2004,27,2248,SAS,San Antonio Spurs,21.0,NBA,PG,10.0,386.0,18.9,0.5,0.26,0.21,1.5,5.2,3.2,35.5,1.9,0.2,14.5,26.1,0.8,0.2,1.0,0.13,3.5,0.5,4.0,0.6
2005,27,2248,SAS,San Antonio Spurs,22.0,NBA,PG,23.0,858.0,12.0,0.49,0.13,0.24,1.8,7.2,4.6,22.3,1.1,0.2,14.9,26.0,-0.2,0.7,0.6,0.03,-1.5,-1.3,-2.7,-0.2
2006,27,2248,SAS,San Antonio Spurs,23.0,NBA,PG,13.0,475.0,17.5,0.52,0.04,0.35,2.3,9.9,6.3,20.1,1.5,0.2,13.3,30.8,0.2,0.2,0.4,0.04,0.4,-2.0,-1.6,0.0
2007,27,2248,SAS,San Antonio Spurs,24.0,NBA,PG,20.0,751.0,18.7,0.52,0.06,0.3,2.3,8.1,5.3,30.0,1.6,0.0,14.3,29.2,0.9,0.6,1.6,0.1,1.8,-0.5,1.3,0.6
2008,27,2248,SAS,San Antonio Spurs,25.0,NBA,PG,17.0,654.0,19.9,0.55,0.06,0.3,1.8,9.3,5.6,31.6,1.3,0.1,12.6,29.0,1.0,0.7,1.7,0.12,2.6,0.6,3.2,0.9
2009,27,2248,SAS,San Antonio Spurs,26.0,NBA,PG,5.0,181.0,29.3,0.59,0.13,0.29,0.6,14.1,7.0,46.6,1.9,0.5,14.7,39.1,0.4,0.1,0.5,0.14,5.7,0.3,6.0,0.4
2010,27,2248,SAS,San Antonio Spurs,27.0,NBA,PG,10.0,335.0,16.7,0.5,0.02,0.27,3.1,9.9,6.5,29.8,0.9,0.0,11.3,27.1,0.2,0.2,0.3,0.05,1.5,-1.1,0.4,0.2
2011,27,2248,SAS,San Antonio Spurs,28.0,NBA,PG,6.0,221.0,17.6,0.53,0.09,0.44,0.5,8.1,4.2,28.3,1.9,0.6,15.3,27.8,0.1,0.2,0.3,0.07,2.0,-0.8,1.1,0.2
2012,27,2248,SAS,San Antonio Spurs,29.0,NBA,PG,14.0,506.0,19.4,0.54,0.09,0.39,1.9,9.3,5.8,31.9,1.3,0.0,14.3,28.3,1.1,0.3,1.4,0.13,2.3,-1.1,1.1,0.4
2013,27,2248,SAS,San Antonio Spurs,30.0,NBA,PG,21.0,765.0,21.5,0.52,0.08,0.31,2.2,7.8,5.1,34.6,1.7,0.3,11.3,28.9,1.7,0.8,2.4,0.15,3.8,0.0,3.8,1.1
2014,27,2248,SAS,San Antonio Spurs,31.0,NBA,PG,23.0,719.0,15.8,0.53,0.1,0.2,0.8,6.4,3.7,26.1,1.1,0.2,14.1,28.3,0.3,0.7,1.1,0.07,0.2,-1.6,-1.4,0.1
2015,27,2248,SAS,San Antonio Spurs,32.0,NBA,PG,7.0,210.0,6.5,0.39,0.1,0.19,2.0,10.0,5.8,18.9,0.5,0.0,10.0,23.4,-0.4,0.1,-0.3,-0.07,-5.0,-2.3,-7.4,-0.3
2016,27,2248,SAS,San Antonio Spurs,33.0,NBA,PG,10.0,264.0,14.3,0.5,0.16,0.14,0.5,8.7,4.8,31.4,1.2,0.6,14.7,21.6,0.2,0.3,0.4,0.08,-0.4,-0.3,-0.7,0.1
2017,27,2248,SAS,San Antonio Spurs,34.0,NBA,PG,8.0,211.0,19.5,0.62,0.2,0.14,1.1,10.3,5.5,20.4,1.0,0.0,10.4,24.2,0.5,0.1,0.6,0.14,3.4,0.1,3.4,0.3
2018,27,2248,SAS,San Antonio Spurs,35.0,NBA,PG,5.0,67.0,7.8,0.41,0.14,0.19,0.0,7.2,3.4,17.5,1.5,0.0,9.1,30.1,-0.2,0.0,-0.2,-0.15,-4.1,-2.4,-6.5,-0.1
