Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,14,2581,LAL,Los Angeles Lakers,22.0,NBA,SG,74.0,49.0,1637.0,7.3,15.2,0.48,0.2,0.7,0.24,7.2,14.4,0.5,2.5,3.1,0.81,1.1,2.5,3.6,3.9,1.8,0.4,2.6,3.8,17.3
1985,14,2581,LAL,Los Angeles Lakers,23.0,NBA,SG,81.0,65.0,2305.0,8.4,15.7,0.54,0.4,0.9,0.43,8.0,14.7,0.55,2.9,3.6,0.82,0.9,2.4,3.3,3.8,1.6,0.3,2.2,3.1,20.2
1986,14,2581,LAL,Los Angeles Lakers,24.0,NBA,SG,76.0,62.0,2190.0,8.3,16.3,0.51,0.4,1.0,0.36,8.0,15.3,0.52,2.3,2.9,0.78,0.9,2.2,3.1,2.7,1.4,0.2,1.8,2.7,19.3
1987,14,2581,LAL,Los Angeles Lakers,25.0,NBA,SG,82.0,82.0,2729.0,7.3,15.0,0.49,0.9,2.0,0.44,6.5,13.0,0.5,3.0,3.3,0.89,0.8,2.9,3.8,3.7,1.6,0.2,1.9,2.2,18.4
1988,14,2581,LAL,Los Angeles Lakers,26.0,NBA,SG,81.0,81.0,3048.0,8.4,15.9,0.53,0.7,2.1,0.35,7.7,13.8,0.55,3.2,3.7,0.86,0.9,3.0,3.9,4.0,1.8,0.3,1.9,2.4,20.7
1989,14,2581,LAL,Los Angeles Lakers,27.0,NBA,SG,74.0,73.0,2605.0,8.1,16.6,0.49,1.1,2.7,0.4,7.1,13.9,0.51,2.7,3.1,0.86,1.0,3.2,4.2,3.2,1.6,0.4,2.2,2.5,20.0
1990,14,2581,LAL,Los Angeles Lakers,28.0,NBA,SG,77.0,77.0,2593.0,6.6,14.0,0.47,1.3,3.1,0.42,5.3,10.9,0.48,2.2,2.9,0.77,0.7,2.7,3.4,3.8,1.1,0.4,1.7,2.5,16.6
1991,14,2581,LAL,Los Angeles Lakers,29.0,NBA,SG,82.0,82.0,2630.0,6.9,14.4,0.48,1.0,3.0,0.32,5.9,11.4,0.52,1.6,2.0,0.8,0.7,2.6,3.4,2.4,1.3,0.3,1.2,2.0,16.3
1992,14,2581,LAL,Los Angeles Lakers,30.0,NBA,SG,82.0,82.0,2679.0,6.2,13.5,0.46,0.7,2.1,0.34,5.5,11.4,0.48,3.3,3.9,0.84,1.0,3.2,4.2,3.0,1.4,0.4,1.6,1.9,16.4
1993,14,2581,LAL,Los Angeles Lakers,31.0,NBA,SG,58.0,53.0,1677.0,6.4,14.1,0.45,0.9,2.9,0.33,5.4,11.2,0.48,3.3,3.9,0.85,0.6,2.3,2.9,3.4,1.2,0.3,1.5,2.1,17.0
1994,12,2581,IND,Indiana Pacers,32.0,NBA,SG,67.0,2.0,1197.0,7.7,16.5,0.47,0.8,2.2,0.36,6.9,14.3,0.48,4.7,5.9,0.8,0.6,2.7,3.3,4.0,1.9,0.3,3.1,2.4,20.9
1995,12,2581,IND,Indiana Pacers,33.0,NBA,PG,80.0,1.0,1528.0,6.2,13.7,0.46,1.9,4.8,0.39,4.4,9.0,0.49,4.5,5.3,0.85,0.4,3.1,3.6,2.5,1.4,0.3,2.8,2.9,18.9
1996,15,2581,VAN,Vancouver Grizzlies,34.0,NBA,SG,80.0,0.0,1894.0,5.2,12.8,0.4,1.4,4.2,0.34,3.7,8.6,0.43,3.9,4.6,0.84,0.8,2.9,3.6,2.3,1.2,0.4,1.9,2.4,15.6
1997,14,2581,LAL,Los Angeles Lakers,35.0,NBA,SG,79.0,8.0,1440.0,4.1,9.5,0.43,1.8,4.7,0.39,2.3,4.8,0.47,3.2,3.8,0.84,0.5,2.4,2.9,2.5,1.1,0.4,1.3,1.8,13.1
