Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,16,2989,MIA,Miami Heat,22.0,NBA,PG,13.0,510.0,17.7,0.53,0.04,0.4,3.6,8.1,5.8,30.6,1.9,0.7,19.6,25.9,,0.6,0.5,1.1,0.1,,1.3,0.2,1.5,0.5
2005,16,2989,MIA,Miami Heat,23.0,NBA,SG,14.0,571.0,24.3,0.56,0.04,0.5,5.3,10.7,8.3,32.5,2.1,2.1,15.3,33.9,,1.2,1.0,2.1,0.18,,4.9,1.0,5.9,1.1
2006,16,2989,MIA,Miami Heat,24.0,NBA,SG,23.0,959.0,26.9,0.59,0.08,0.57,3.6,12.7,8.4,27.9,2.8,2.3,14.0,31.7,,2.8,2.0,4.8,0.24,,6.5,2.8,9.3,2.7
2007,16,2989,MIA,Miami Heat,25.0,NBA,SG,4.0,162.0,15.2,0.48,0.06,0.38,5.1,9.4,7.1,32.8,1.6,1.0,19.0,35.3,,-0.3,0.1,-0.2,-0.06,,1.5,-2.1,-0.6,0.1
2009,16,2989,MIA,Miami Heat,27.0,NBA,SG,7.0,285.0,26.3,0.56,0.32,0.37,1.9,12.8,7.8,31.4,1.2,3.3,12.2,37.2,,0.8,0.4,1.2,0.2,,7.0,0.3,7.3,0.7
2010,16,2989,MIA,Miami Heat,28.0,NBA,SG,5.0,210.0,29.4,0.65,0.34,0.36,3.3,14.1,8.3,40.0,2.0,3.2,16.9,34.0,,0.7,0.3,1.0,0.23,,10.4,3.1,13.5,0.8
2011,16,2989,MIA,Miami Heat,29.0,NBA,SG,21.0,828.0,26.3,0.57,0.14,0.48,6.5,15.3,11.0,24.5,2.3,2.8,12.4,30.4,,2.4,1.3,3.7,0.22,,6.5,1.9,8.4,2.2
2012,16,2989,MIA,Miami Heat,30.0,NBA,SG,23.0,907.0,22.0,0.53,0.08,0.39,4.4,11.5,8.0,21.9,2.3,2.7,12.0,29.9,,1.8,1.3,3.1,0.16,,3.9,1.4,5.3,1.7
2013,16,2989,MIA,Miami Heat,31.0,NBA,SG,22.0,782.0,18.7,0.5,0.01,0.25,6.1,9.9,8.1,24.2,2.7,2.5,14.2,25.3,,0.7,1.0,1.8,0.11,,2.6,0.5,3.1,1.0
2014,16,2989,MIA,Miami Heat,32.0,NBA,SG,20.0,693.0,18.5,0.56,0.09,0.32,3.2,11.3,7.4,20.7,2.4,0.7,14.5,27.4,,0.7,0.5,1.2,0.09,,1.6,-0.7,0.9,0.5
2016,16,2989,MIA,Miami Heat,34.0,NBA,SG,14.0,473.0,22.3,0.53,0.09,0.25,3.2,15.9,9.9,25.4,1.2,2.1,11.9,32.2,,0.7,0.8,1.5,0.15,,4.2,0.7,4.9,0.8
2017,5,2989,CHI,Charlotte Bobcats,35.0,NBA,SG,6.0,190.0,15.5,0.47,0.2,0.24,3.6,13.9,8.8,21.5,1.4,4.3,9.5,25.0,,0.1,0.2,0.2,0.06,,1.0,0.0,1.0,0.1
2018,16,2989,MIA,Miami Heat,36.0,NBA,SG,5.0,127.0,17.4,0.51,0.06,0.37,2.4,15.3,8.7,27.3,2.6,0.7,11.9,31.4,,0.0,0.1,0.1,0.03,,0.1,0.6,0.6,0.1
