Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1981,29,1112,UTA,Utah Jazz,Rickey Green,"August 18, 1954",26.0,NBA,PG,47.0,,1307.0,6.6,13.8,0.48,0.0,0.0,0.0,6.6,13.7,0.48,2.6,3.6,0.72,1.1,3.2,4.4,8.8,2.8,0.0,3.1,4.6,15.9,,105.0,109.0
1982,29,1112,UTA,Utah Jazz,Rickey Green,"August 18, 1954",27.0,NBA,PG,81.0,73.0,2822.0,8.2,16.6,0.49,0.0,0.1,0.0,8.2,16.5,0.5,3.3,4.3,0.76,1.4,2.6,4.0,10.3,3.0,0.1,3.2,3.0,19.7,,111.0,111.0
1983,29,1112,UTA,Utah Jazz,Rickey Green,"August 18, 1954",28.0,NBA,PG,78.0,78.0,2783.0,7.5,15.1,0.49,0.0,0.2,0.15,7.4,14.9,0.5,3.0,3.7,0.8,1.0,2.6,3.6,11.2,3.5,0.1,3.6,2.5,17.9,,108.0,105.0
1984,29,1112,UTA,Utah Jazz,Rickey Green,"August 18, 1954",29.0,NBA,PG,81.0,81.0,2768.0,7.3,14.9,0.49,0.0,0.3,0.12,7.2,14.7,0.49,3.2,3.9,0.82,0.9,2.9,3.8,12.4,3.6,0.2,2.8,2.6,17.7,,115.0,107.0
1985,29,1112,UTA,Utah Jazz,Rickey Green,"August 18, 1954",30.0,NBA,PG,77.0,77.0,2431.0,7.2,15.0,0.48,0.1,0.4,0.3,7.0,14.6,0.48,4.4,5.0,0.87,0.7,2.9,3.5,11.2,2.5,0.1,3.3,2.5,18.8,,112.0,105.0
1986,29,1112,UTA,Utah Jazz,Rickey Green,"August 18, 1954",31.0,NBA,PG,80.0,44.0,2012.0,8.2,17.5,0.47,0.1,0.7,0.17,8.1,16.8,0.48,4.9,5.8,0.85,0.7,2.4,3.1,9.5,2.4,0.1,3.0,3.0,21.5,,111.0,107.0
1987,29,1112,UTA,Utah Jazz,Rickey Green,"August 18, 1954",32.0,NBA,PG,81.0,80.0,2090.0,6.7,14.3,0.47,0.2,0.4,0.37,6.5,13.9,0.47,3.8,4.6,0.83,0.8,2.8,3.6,12.0,2.4,0.0,3.0,2.4,17.4,,113.0,107.0
1988,29,1112,UTA,Utah Jazz,Rickey Green,"August 18, 1954",33.0,NBA,PG,81.0,3.0,1116.0,6.7,15.7,0.42,0.2,0.8,0.21,6.5,14.9,0.44,3.2,3.5,0.9,0.6,2.8,3.4,12.7,2.4,0.0,4.0,3.5,16.6,,102.0,106.0
1989,31,1112,TOT,Total After Trade,Rickey Green,"August 18, 1954",34.0,NBA,PG,63.0,2.0,871.0,7.2,14.7,0.49,0.2,0.6,0.27,7.0,14.0,0.5,1.7,1.8,0.91,0.6,3.2,3.8,10.4,2.2,0.1,3.4,1.9,16.2,,106.0,111.0
1989,4,1112,CHO,Charlotte Hornets,Rickey Green,"August 18, 1954",34.0,NBA,PG,33.0,2.0,370.0,7.4,17.1,0.43,0.1,0.6,0.2,7.2,16.4,0.44,1.7,1.8,0.93,0.5,2.5,3.0,10.6,2.3,0.0,3.6,2.1,16.6,,97.0,114.0
1989,17,1112,MIL,Milwaukee Bucks,Rickey Green,"August 18, 1954",34.0,NBA,PG,30.0,0.0,501.0,7.0,12.8,0.55,0.2,0.6,0.33,6.8,12.2,0.56,1.7,1.8,0.9,0.7,3.8,4.5,10.2,2.1,0.2,3.2,1.8,15.8,,114.0,108.0
1990,12,1112,IND,Indiana Pacers,Rickey Green,"August 18, 1954",35.0,NBA,PG,69.0,0.0,927.0,5.3,12.3,0.43,0.1,0.6,0.09,5.3,11.7,0.45,2.3,2.7,0.84,0.5,2.4,2.9,9.7,2.7,0.1,3.3,3.2,13.0,,101.0,112.0
1991,23,1112,PHI,Philadelphia 76Ers,Rickey Green,"August 18, 1954",36.0,NBA,PG,79.0,75.0,2248.0,7.5,16.1,0.46,0.2,0.8,0.22,7.3,15.3,0.48,2.6,3.1,0.83,0.7,2.3,3.1,9.2,1.3,0.1,2.4,2.9,17.7,,109.0,113.0
1992,2,1112,BOS,Boston Celtics,Rickey Green,"August 18, 1954",37.0,NBA,PG,26.0,0.0,367.0,6.3,14.1,0.45,0.1,0.5,0.25,6.1,13.5,0.46,1.8,2.5,0.72,0.4,2.9,3.3,9.3,2.3,0.1,2.5,3.8,14.5,,105.0,109.0
