Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2014,21,17,OKC,Oklahoma City Thunder,Steven Adams,"July 20, 1993",20.0,NBA,C,81.0,20.0,1197.0,93.0,185.0,0.5,0.0,0.0,,93.0,185.0,0.5,0.5,79.0,136.0,0.58,142.0,190.0,332.0,43.0,40.0,57.0,71.0,203.0,265.0,0.0
2015,21,17,OKC,Oklahoma City Thunder,Steven Adams,"July 20, 1993",21.0,NBA,C,70.0,67.0,1771.0,217.0,399.0,0.54,0.0,2.0,0.0,217.0,397.0,0.55,0.54,103.0,205.0,0.5,199.0,324.0,523.0,66.0,38.0,86.0,99.0,222.0,537.0,0.0
2016,21,17,OKC,Oklahoma City Thunder,Steven Adams,"July 20, 1993",22.0,NBA,C,80.0,80.0,2014.0,261.0,426.0,0.61,0.0,0.0,,261.0,426.0,0.61,0.61,114.0,196.0,0.58,219.0,314.0,533.0,62.0,42.0,89.0,84.0,223.0,636.0,0.0
2017,21,17,OKC,Oklahoma City Thunder,Steven Adams,"July 20, 1993",23.0,NBA,C,80.0,80.0,2389.0,374.0,655.0,0.57,0.0,1.0,0.0,374.0,654.0,0.57,0.57,157.0,257.0,0.61,281.0,332.0,613.0,86.0,89.0,78.0,146.0,195.0,905.0,0.0
2018,21,17,OKC,Oklahoma City Thunder,Steven Adams,"July 20, 1993",24.0,NBA,C,76.0,76.0,2487.0,448.0,712.0,0.63,0.0,2.0,0.0,448.0,710.0,0.63,0.63,160.0,286.0,0.56,384.0,301.0,685.0,88.0,92.0,78.0,128.0,215.0,1056.0,0.0
2019,21,17,OKC,Oklahoma City Thunder,Steven Adams,"July 20, 1993",25.0,NBA,C,80.0,80.0,2669.0,481.0,809.0,0.6,0.0,2.0,0.0,481.0,807.0,0.6,0.6,146.0,292.0,0.5,391.0,369.0,760.0,124.0,117.0,76.0,135.0,204.0,1108.0,0.0
2020,21,17,OKC,Oklahoma City Thunder,Steven Adams,"July 20, 1993",26.0,NBA,C,63.0,63.0,1680.0,283.0,478.0,0.59,1.0,3.0,0.33,282.0,475.0,0.59,0.59,117.0,201.0,0.58,207.0,376.0,583.0,146.0,51.0,67.0,94.0,122.0,684.0,0.0
2021,19,17,NOP,New Orleans Pelicans,Steven Adams,"July 20, 1993",27.0,NBA,C,27.0,27.0,760.0,94.0,156.0,0.6,0.0,1.0,0.0,94.0,155.0,0.61,0.6,29.0,62.0,0.47,116.0,123.0,239.0,58.0,26.0,15.0,46.0,51.0,217.0,1.0
