Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,12.0,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",23.0,NBA,PG,80,78,30.5,3.6,9.5,0.38,0.5,2.2,0.24,3.1,7.3,0.422,0.408,1.6,2.3,0.704,1.0,2.8,3.7,8.1,1.7,0.5,3.4,3.1,9.4
2003,12.0,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",24.0,NBA,PG,73,69,30.6,3.0,7.6,0.396,0.6,2.3,0.277,2.4,5.3,0.446,0.437,1.1,1.5,0.714,0.8,2.8,3.6,7.5,1.7,0.2,2.6,2.8,7.8
2004,12.0,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",25.0,NBA,PG,52,43,26.5,2.9,7.1,0.414,1.5,4.0,0.372,1.5,3.1,0.466,0.518,0.9,1.3,0.731,0.5,2.1,2.6,5.8,1.6,0.3,2.1,2.5,8.3
2005,12.0,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",26.0,NBA,PG,40,40,32.5,5.5,13.1,0.418,1.5,3.9,0.372,4.0,9.2,0.437,0.473,3.1,4.1,0.744,0.7,3.4,4.0,6.4,2.0,0.3,3.4,2.8,15.4
2006,12.0,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",27.0,NBA,PG,42,27,26.7,3.8,9.2,0.409,0.4,1.7,0.229,3.4,7.5,0.449,0.43,1.4,2.2,0.637,0.8,2.3,3.2,5.0,1.2,0.1,2.6,2.3,9.3
2007,12.0,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",28.0,NBA,PG,72,72,31.2,4.8,12.3,0.389,0.8,2.7,0.316,4.0,9.7,0.409,0.424,2.4,3.3,0.72,0.8,2.5,3.3,6.9,1.6,0.3,2.8,2.6,12.8
2008,12.0,2889,IND,Indiana Pacers,Jamaal Tinsley,"February 28, 1978",29.0,NBA,PG,39,36,33.2,4.5,11.9,0.38,1.0,3.6,0.284,3.5,8.3,0.422,0.423,1.8,2.6,0.72,0.6,3.0,3.6,8.4,1.7,0.3,3.3,2.5,11.9
2010,15.0,2889,MEM,Memphis Grizzlies,Jamaal Tinsley,"February 28, 1978",31.0,NBA,PG,38,1,15.5,1.4,3.7,0.371,0.2,1.0,0.179,1.2,2.7,0.446,0.396,0.6,0.7,0.815,0.3,1.4,1.7,2.8,0.9,0.1,1.7,1.8,3.5
2012,29.0,2889,UTA,Utah Jazz,Jamaal Tinsley,"February 28, 1978",33.0,NBA,PG,37,1,13.7,1.5,3.8,0.404,0.3,1.0,0.27,1.3,2.8,0.452,0.44,0.4,0.5,0.765,0.2,1.1,1.2,3.3,0.5,0.2,1.4,1.3,3.7
2013,29.0,2889,UTA,Utah Jazz,Jamaal Tinsley,"February 28, 1978",34.0,NBA,PG,66,32,18.5,1.3,3.5,0.368,0.6,1.9,0.307,0.7,1.6,0.439,0.451,0.3,0.4,0.692,0.3,1.5,1.7,4.4,1.0,0.2,1.6,1.6,3.5
2014,29.0,2889,UTA,Utah Jazz,Jamaal Tinsley,"February 28, 1978",35.0,NBA,PG,8,5,13.8,0.5,2.5,0.2,0.1,1.9,0.067,0.4,0.6,0.6,0.225,0.0,0.0,,0.3,1.1,1.4,2.9,0.3,0.0,1.1,1.3,1.1
