Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,22.0,TOR,NBA,C,63.0,38.0,1897.0,7.1,14.8,0.482,0.0,0.3,0.143,7.1,14.5,0.488,3.5,5.0,0.693,2.5,5.0,7.5,1.8,1.3,2.5,2.5,4.1,17.7
1998,23.0,TOR,NBA,C,63.0,58.0,2002.0,5.5,13.4,0.412,0.0,0.0,0.0,5.5,13.4,0.413,2.7,4.4,0.611,3.7,4.7,8.4,2.0,1.2,4.1,2.4,3.6,13.8
1999,24.0,NYK,NBA,C,46.0,0.0,945.0,5.2,9.9,0.521,0.0,0.0,,5.2,9.9,0.521,2.2,3.9,0.553,3.9,5.8,9.6,0.5,1.1,2.8,1.5,5.0,12.5
2001,26.0,NYK,NBA,C,63.0,63.0,2127.0,5.1,9.8,0.524,0.0,0.1,0.125,5.1,9.7,0.53,2.5,3.8,0.667,3.3,8.9,12.2,0.9,1.1,2.3,1.1,3.5,12.8
2002,27.0,NYK,NBA,C,29.0,29.0,1007.0,4.6,10.4,0.448,0.0,0.0,0.0,4.6,10.3,0.45,2.2,3.5,0.626,3.2,8.3,11.5,1.2,1.2,1.8,1.5,3.8,11.5
2003,28.0,DEN,NBA,C,29.0,9.0,616.0,5.4,13.3,0.41,0.1,0.3,0.4,5.3,13.0,0.41,1.9,2.9,0.66,4.4,7.8,12.2,2.7,1.2,2.3,1.6,4.0,12.9
2004,29.0,DEN,NBA,C,72.0,72.0,2162.0,4.4,9.1,0.477,0.0,0.0,0.0,4.4,9.1,0.479,1.6,2.3,0.721,3.5,8.6,12.1,2.2,1.4,3.1,1.6,4.0,10.4
2005,30.0,DEN,NBA,C,66.0,66.0,2015.0,5.0,10.7,0.465,0.0,0.1,0.0,5.0,10.6,0.468,2.2,3.1,0.723,2.3,9.5,11.8,2.7,1.1,3.6,1.8,3.2,12.2
2006,31.0,DEN,NBA,C,56.0,54.0,1857.0,5.9,12.6,0.465,0.0,0.2,0.091,5.8,12.4,0.472,2.2,3.0,0.712,2.6,10.4,12.9,2.2,1.5,3.6,1.8,3.1,13.9
2007,32.0,DEN,NBA,C,70.0,70.0,2369.0,4.7,10.0,0.473,0.0,0.0,0.0,4.7,10.0,0.475,2.4,3.4,0.729,2.5,9.9,12.4,3.4,1.3,3.5,1.9,2.8,11.9
2008,33.0,DEN,NBA,C,79.0,79.0,2758.0,3.7,8.3,0.45,0.1,0.3,0.3,3.7,8.0,0.455,1.9,2.6,0.708,3.0,10.5,13.5,3.4,1.1,3.7,1.5,2.8,9.4
2009,34.0,LAC,NBA,C,62.0,55.0,1925.0,4.8,9.3,0.512,0.0,0.1,0.25,4.7,9.2,0.514,2.5,3.4,0.725,3.0,9.9,12.9,2.4,1.0,2.5,1.7,2.4,12.0
2010,35.0,TOT,NBA,"C,PF",74.0,74.0,2314.0,3.7,7.8,0.475,0.0,0.1,0.286,3.7,7.7,0.478,1.2,1.9,0.639,3.9,9.7,13.6,2.9,1.5,2.3,1.4,2.5,8.6
2010,35.0,LAC,NBA,PF,51.0,51.0,1596.0,3.7,8.0,0.466,0.0,0.1,0.333,3.7,7.9,0.469,1.4,2.1,0.659,3.7,10.2,13.9,3.4,1.6,2.2,1.4,2.4,8.9
2010,35.0,POR,NBA,C,23.0,23.0,718.0,3.6,7.3,0.497,0.0,0.1,0.0,3.6,7.2,0.5,0.9,1.6,0.581,4.2,8.6,12.8,1.8,1.3,2.4,1.4,2.8,8.1
2011,36.0,POR,NBA,C,59.0,51.0,1540.0,2.7,6.9,0.398,0.0,0.0,0.0,2.7,6.8,0.399,1.0,1.6,0.614,4.3,9.9,14.2,2.8,0.9,2.2,1.4,3.3,6.5
2012,37.0,TOT,NBA,C,59.0,53.0,1352.0,3.4,7.6,0.446,0.1,0.1,0.4,3.4,7.5,0.447,0.8,1.7,0.453,4.2,9.9,14.1,2.8,1.3,2.3,1.5,3.4,7.6
2012,37.0,POR,NBA,C,40.0,40.0,894.0,2.7,6.5,0.416,0.0,0.0,,2.7,6.5,0.416,0.7,1.5,0.474,4.2,10.0,14.3,3.0,1.3,2.3,1.9,3.5,6.1
2012,37.0,HOU,NBA,C,19.0,13.0,458.0,4.8,9.9,0.484,0.2,0.4,0.4,4.6,9.5,0.488,0.9,2.0,0.423,4.1,9.7,13.8,2.5,1.3,2.3,0.8,3.0,10.6
2013,38.0,NYK,NBA,PF,24.0,4.0,250.0,2.4,7.6,0.321,0.0,0.0,,2.4,7.6,0.321,1.2,2.7,0.421,3.5,8.1,11.5,2.0,1.0,2.0,2.2,4.0,6.0
