Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,5,976,CHI,Charlotte Bobcats,21.0,NBA,C,43,7,14.2,2.2,3.1,0.7,0.0,0.0,,2.2,3.1,0.7,0.7,0.7,1.4,0.53,1.2,1.3,2.5,0.5,0.3,1.3,0.7,2.3,5.1
2021,5,976,CHI,Charlotte Bobcats,22.0,NBA,PF,14,2,14.6,2.0,2.9,0.68,0.0,0.0,,2.0,2.9,0.68,0.68,1.4,2.0,0.71,1.1,1.4,2.5,0.5,0.6,1.2,0.6,2.0,5.4
