Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,20,NYK,New York Knicks,Carmelo Anthony,29.0,77,77.0,2982,743,1643,0.45,167,415,0.4,576,1228,0.47,0.5,459,541,0.85,145,477,622,242,95,51,198,224,2112
2014,20,NYK,New York Knicks,J.R. Smith,28.0,74,37.0,2421,396,955,0.42,189,480,0.39,207,475,0.44,0.51,90,138,0.65,35,261,296,219,65,20,108,196,1071
2014,20,NYK,New York Knicks,Raymond Felton,29.0,65,65.0,2017,240,608,0.4,62,195,0.32,178,413,0.43,0.45,88,122,0.72,54,143,197,365,78,27,129,157,630
2014,20,NYK,New York Knicks,Iman Shumpert,23.0,74,58.0,1962,183,484,0.38,76,228,0.33,107,256,0.42,0.46,53,71,0.75,81,227,308,129,92,13,79,209,495
2014,20,NYK,New York Knicks,Tim Hardaway,21.0,81,1.0,1875,294,687,0.43,130,358,0.36,164,329,0.5,0.52,106,128,0.83,19,102,121,66,44,7,47,144,824
2014,20,NYK,New York Knicks,Tyson Chandler,31.0,55,55.0,1662,191,322,0.59,0,1,0.0,191,321,0.6,0.59,98,155,0.63,159,370,529,59,36,63,71,145,480
2014,20,NYK,New York Knicks,Amar'e Stoudemire,31.0,65,21.0,1466,311,558,0.56,0,0,,311,558,0.56,0.56,150,203,0.74,112,208,320,34,23,37,91,159,772
2014,20,NYK,New York Knicks,Pablo Prigioni,36.0,66,27.0,1283,88,191,0.46,65,140,0.46,23,51,0.45,0.63,11,12,0.92,36,93,129,228,67,2,60,132,252
2014,20,NYK,New York Knicks,Andrea Bargnani,28.0,42,39.0,1257,222,502,0.44,30,108,0.28,192,394,0.49,0.47,84,102,0.82,69,153,222,45,14,52,58,100,558
2014,20,NYK,New York Knicks,Kenyon Martin,36.0,32,15.0,633,63,123,0.51,0,1,0.0,63,122,0.52,0.51,11,19,0.58,36,98,134,50,25,27,26,85,137
2014,20,NYK,New York Knicks,Beno Udrih,31.0,31,12.0,588,68,160,0.42,17,40,0.42,51,120,0.42,0.48,20,24,0.83,10,47,57,110,22,3,42,46,173
2014,20,NYK,New York Knicks,Jeremy Tyler,22.0,41,0.0,398,60,116,0.52,0,0,,60,116,0.52,0.52,26,48,0.54,38,71,109,8,6,20,26,70,146
2014,20,NYK,New York Knicks,Metta World Peace,34.0,29,1.0,388,56,141,0.4,17,54,0.32,39,87,0.45,0.46,10,16,0.62,18,41,59,17,24,8,19,44,139
2014,20,NYK,New York Knicks,Toure' Murry,24.0,51,0.0,373,56,129,0.43,5,12,0.42,51,117,0.44,0.45,23,39,0.59,13,31,44,49,19,1,34,46,140
2014,20,NYK,New York Knicks,Cole Aldrich,25.0,46,2.0,330,33,61,0.54,0,0,,33,61,0.54,0.54,26,30,0.87,37,92,129,14,8,30,18,40,92
2014,20,NYK,New York Knicks,Shannon Brown,28.0,19,0.0,148,16,38,0.42,0,0,,16,38,0.42,0.42,8,12,0.67,6,9,15,4,12,0,10,12,40
2014,20,NYK,New York Knicks,Earl Clark,26.0,9,0.0,70,7,21,0.33,1,6,0.17,6,15,0.4,0.36,8,10,0.8,2,14,16,2,1,6,1,6,23
2014,20,NYK,New York Knicks,Chris Smith,26.0,2,0.0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
2014,20,NYK,New York Knicks,Team Totals,,82,,19855,3027,6739,0.45,759,2038,0.37,2268,4701,0.48,0.5,1271,1670,0.76,870,2437,3307,1641,631,367,1063,1815,8084
