Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,7,2970,DAL,Dallas Mavericks,30.0,NBA,PF,5.0,0.0,43.0,9.2,20.9,0.44,6.7,15.9,0.42,2.5,5.0,0.5,0.0,0.0,,3.3,7.5,10.9,2.5,0.8,0.8,0.0,8.4,25.1
2016,7,2970,DAL,Dallas Mavericks,31.0,NBA,PF,4.0,0.0,20.0,5.4,21.6,0.25,1.8,9.0,0.2,3.6,12.6,0.29,3.6,3.6,1.0,0.0,3.6,3.6,1.8,0.0,0.0,1.8,3.6,16.2
