Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,3,670,NJN,New Jersey Nets,Yinka Dare,1972-10-10,22.0,NBA,C,1,0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
1996,3,670,NJN,New Jersey Nets,Yinka Dare,1972-10-10,23.0,NBA,C,58,23,10.8,1.1,2.5,0.44,0.0,0.0,,1.1,2.5,0.44,0.44,0.7,1.1,0.61,1.0,2.2,3.1,0.0,0.1,0.7,1.2,2.0,2.8
1997,3,670,NJN,New Jersey Nets,Yinka Dare,1972-10-10,24.0,NBA,C,41,2,7.6,0.5,1.3,0.35,0.0,0.0,,0.5,1.3,0.35,0.35,0.5,0.9,0.51,0.9,1.1,2.0,0.1,0.1,0.7,0.5,1.2,1.4
1998,3,670,NJN,New Jersey Nets,Yinka Dare,1972-10-10,25.0,NBA,C,10,0,6.0,0.4,1.8,0.22,0.0,0.0,,0.4,1.8,0.22,0.22,0.4,0.8,0.5,1.0,0.7,1.7,0.1,0.0,0.2,0.2,0.9,1.2
