PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shai Gilgeous-Alexander,20,82,73,2174,5.6,11.9,0.47600000000000003,0.8,2.3,0.36700000000000005,4.8,9.6,0.503,2.6,3.2,0.8,0.9,2.9,3.8,4.5,1.6,0.7,2.3,2.9,14.7
Montrezl Harrell,25,82,5,2158,9.1,14.8,0.615,0.1,0.3,0.17600000000000002,9.1,14.5,0.623,4.4,6.9,0.643,3.1,5.9,8.9,2.7,1.2,1.8,2.2,4.3,22.7
Patrick Beverley,30,78,49,2137,3.3,8.0,0.40700000000000003,1.9,4.8,0.397,1.4,3.3,0.42100000000000004,1.6,2.1,0.78,1.3,5.3,6.5,5.1,1.1,0.7,1.4,4.5,10.0
Danilo Gallinari,30,68,68,2059,7.2,15.5,0.46299999999999997,2.8,6.5,0.433,4.3,9.0,0.484,6.4,7.1,0.904,0.9,6.3,7.3,3.1,0.9,0.4,1.7,2.3,23.5
Lou Williams,32,75,1,1993,8.7,20.6,0.425,1.9,5.3,0.361,6.8,15.3,0.447,7.7,8.8,0.8759999999999999,0.7,3.3,4.0,7.3,1.0,0.2,3.3,1.4,27.1
Tobias Harris,26,55,55,1903,8.0,16.2,0.496,2.1,4.9,0.434,5.9,11.3,0.523,3.6,4.1,0.877,0.7,7.5,8.2,2.8,0.8,0.5,2.1,2.3,21.8
Avery Bradley,28,49,49,1463,4.0,10.3,0.38299999999999995,1.4,4.2,0.337,2.5,6.1,0.415,0.5,0.6,0.8,0.9,2.4,3.2,2.4,0.7,0.4,1.5,3.3,9.8
Marcin Gortat,34,47,43,751,4.7,8.9,0.532,0.0,0.0,,4.7,8.9,0.532,1.7,2.3,0.7290000000000001,3.2,9.3,12.5,3.1,0.3,1.2,2.4,4.4,11.2
Mike Scott,30,52,0,748,4.4,11.1,0.4,2.5,6.4,0.391,1.9,4.7,0.41200000000000003,0.6,0.9,0.667,1.2,7.2,8.4,2.1,0.8,0.4,1.3,4.2,11.9
Landry Shamet,21,25,23,694,4.5,10.9,0.414,3.5,7.8,0.45,1.0,3.1,0.322,1.6,2.0,0.795,0.4,2.5,2.9,3.0,0.7,0.1,1.0,2.5,14.2
Tyrone Wallace,24,62,0,628,5.3,12.4,0.424,0.2,1.1,0.21100000000000002,5.0,11.4,0.444,1.7,3.3,0.526,1.1,4.6,5.8,2.4,1.2,0.4,2.1,4.8,12.5
Ivica Zubac,21,26,25,524,6.9,12.8,0.5379999999999999,0.0,0.0,,6.9,12.8,0.5379999999999999,3.0,4.1,0.733,4.2,9.5,13.7,2.6,0.7,1.6,2.5,4.4,16.8
Garrett Temple,32,26,6,510,3.0,7.5,0.396,1.1,3.8,0.29600000000000004,1.8,3.7,0.5,1.6,2.2,0.742,0.7,3.8,4.5,2.6,1.8,0.4,1.1,4.9,8.7
JaMychal Green,28,24,2,471,6.0,12.5,0.48200000000000004,2.5,6.1,0.413,3.5,6.4,0.5479999999999999,1.3,1.6,0.81,2.4,9.6,12.0,1.1,0.9,0.6,1.8,5.4,15.9
Boban Marjanović,30,36,9,376,8.1,13.4,0.607,0.0,0.2,0.0,8.1,13.2,0.616,6.9,9.1,0.758,5.3,9.3,14.6,2.1,1.1,1.6,3.5,5.5,23.2
Jerome Robinson,21,33,0,320,5.0,12.4,0.4,2.0,6.4,0.316,2.9,6.0,0.491,0.7,1.0,0.667,0.3,4.3,4.6,2.1,1.2,0.3,1.5,5.2,12.6
Sindarius Thornwell,24,64,1,313,2.0,5.6,0.34700000000000003,0.3,1.7,0.2,1.6,3.9,0.41200000000000003,2.9,3.9,0.735,0.6,4.5,5.1,2.1,1.6,0.8,2.3,4.7,7.1
Wilson Chandler,31,15,1,226,3.7,10.5,0.348,2.1,6.4,0.325,1.6,4.1,0.385,0.8,1.1,0.7140000000000001,0.6,6.8,7.5,1.6,0.5,0.5,1.1,4.6,10.2
Johnathan Motley,23,22,0,156,9.0,16.8,0.534,0.0,0.7,0.0,9.0,16.2,0.557,5.5,9.2,0.6,4.2,7.6,11.8,2.5,1.2,0.7,3.7,6.2,23.5
Miloš Teodosić,31,15,0,150,4.1,9.6,0.425,2.4,6.5,0.37,1.7,3.1,0.5379999999999999,1.0,1.7,0.5710000000000001,0.7,3.1,3.8,7.7,0.7,0.2,5.0,6.5,11.5
Luc Mbah a Moute,32,4,0,61,4.7,10.6,0.444,1.2,3.5,0.33299999999999996,3.5,7.1,0.5,1.2,3.0,0.4,1.2,3.0,4.1,1.2,0.6,0.6,1.2,4.7,11.8
Danilo Gallinari,24,2,0,15,2.4,12.0,0.2,0.0,0.0,,2.4,12.0,0.2,2.4,4.8,0.5,4.8,4.8,9.6,0.0,2.4,0.0,0.0,4.8,7.2
