PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
James Harden,29,78,78,2867,10.6,24.0,0.442,4.7,12.9,0.368,5.8,11.1,0.528,9.5,10.8,0.879,0.8,5.7,6.5,7.4,2.0,0.7,4.9,3.1,35.4
P.J. Tucker,33,82,82,2802,2.7,6.7,0.396,1.9,5.0,0.377,0.8,1.7,0.449,0.5,0.8,0.695,1.6,4.6,6.2,1.2,1.7,0.5,0.8,3.2,7.7
Clint Capela,24,67,67,2249,7.6,11.7,0.648,0.0,0.0,,7.6,11.7,0.648,2.7,4.2,0.636,4.8,8.8,13.6,1.5,0.7,1.6,1.5,2.7,17.8
Eric Gordon,30,68,53,2158,6.4,15.6,0.409,3.6,10.0,0.36,2.8,5.6,0.49700000000000005,2.0,2.5,0.7829999999999999,0.3,2.2,2.5,2.2,0.7,0.5,1.5,2.4,18.4
Chris Paul,33,58,58,1857,5.9,14.0,0.419,2.5,6.9,0.358,3.4,7.1,0.479,3.4,3.9,0.862,0.7,4.4,5.1,9.2,2.2,0.3,2.9,2.8,17.6
Gerald Green,33,73,0,1473,5.6,14.1,0.4,3.8,10.8,0.354,1.8,3.3,0.547,1.4,1.7,0.838,0.7,3.7,4.4,1.0,0.8,0.7,1.3,3.1,16.5
Austin Rivers,26,47,13,1345,4.2,10.1,0.413,1.9,5.9,0.321,2.3,4.2,0.541,0.7,1.3,0.51,0.4,2.0,2.4,2.9,0.8,0.3,0.9,3.6,10.9
Danuel House,25,39,13,979,4.3,9.3,0.46799999999999997,2.7,6.5,0.41600000000000004,1.6,2.7,0.595,2.1,2.6,0.789,0.9,4.2,5.1,1.5,0.8,0.4,1.3,2.9,13.5
James Ennis,28,40,25,949,3.9,8.0,0.493,1.7,4.6,0.36700000000000005,2.3,3.5,0.659,1.6,2.2,0.7240000000000001,1.4,3.0,4.4,1.0,1.4,0.6,0.9,4.2,11.2
Gary Clark,24,51,2,641,2.8,8.5,0.331,2.3,7.8,0.297,0.5,0.7,0.6920000000000001,0.4,0.4,1.0,1.3,5.2,6.5,1.0,1.1,1.5,0.4,2.6,8.3
Kenneth Faried,29,25,13,610,7.7,13.2,0.5870000000000001,0.4,1.2,0.35,7.3,12.0,0.611,3.2,4.9,0.6509999999999999,4.8,7.3,12.2,1.1,0.9,1.1,1.6,4.4,19.1
Nenê Hilário,36,42,2,546,4.0,7.6,0.517,0.0,0.2,0.0,4.0,7.5,0.531,2.0,3.1,0.66,2.2,5.9,8.1,1.7,1.2,1.0,0.7,5.7,10.0
Iman Shumpert,28,20,1,382,3.2,9.2,0.34700000000000003,2.0,6.7,0.29600000000000004,1.2,2.5,0.48100000000000004,0.2,0.4,0.5,0.8,4.3,5.1,2.0,1.1,0.4,1.1,3.3,8.6
Carmelo Anthony,34,10,2,294,6.0,14.8,0.405,2.6,7.8,0.32799999999999996,3.4,7.0,0.491,1.8,2.7,0.682,1.1,5.5,6.6,0.6,0.5,0.9,1.0,3.9,16.4
Isaiah Hartenstein,20,28,0,221,3.3,6.7,0.488,0.3,1.0,0.33299999999999996,2.9,5.7,0.514,1.8,2.3,0.7859999999999999,3.4,4.2,7.7,2.4,1.1,2.0,2.1,9.1,8.6
Michael Carter-Williams,27,16,1,145,6.2,15.1,0.41,1.7,4.7,0.368,4.5,10.4,0.429,3.0,6.5,0.462,0.7,2.5,3.2,5.2,2.2,1.5,2.5,6.7,17.1
Brandon Knight,27,12,0,118,3.4,14.3,0.23399999999999999,1.5,9.8,0.156,1.8,4.6,0.4,2.7,3.4,0.818,0.3,2.4,2.7,2.7,0.6,0.0,1.5,4.3,11.0
Marquese Chriss,21,16,0,104,3.8,11.8,0.324,0.3,5.2,0.067,3.5,6.6,0.526,2.1,2.4,0.857,2.4,7.3,9.7,2.1,0.7,1.4,4.2,5.9,10.0
James Nunnally,28,2,0,38,2.8,12.3,0.231,2.8,11.4,0.25,0.0,0.9,0.0,0.0,0.0,,0.0,0.9,0.9,1.9,0.0,0.0,0.0,5.7,8.5
Chris Chiozza,23,7,0,33,2.2,8.7,0.25,2.2,5.5,0.4,0.0,3.3,0.0,0.0,0.0,,1.1,3.3,4.4,4.4,1.1,1.1,1.1,2.2,6.5
Vince Edwards,22,2,0,16,2.3,9.0,0.25,2.3,9.0,0.25,0.0,0.0,,0.0,0.0,,2.3,2.3,4.5,0.0,0.0,0.0,0.0,0.0,6.8
Terrence Jones,27,2,0,5,7.2,28.8,0.25,0.0,14.4,0.0,7.2,14.4,0.5,0.0,7.2,0.0,0.0,28.8,28.8,0.0,0.0,0.0,7.2,7.2,14.4
Zhou Qi,23,1,0,1,36.0,36.0,1.0,0.0,0.0,,36.0,36.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
