PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
D'Angelo Russell,22,81,81,2448,9.7,22.3,0.434,3.4,9.3,0.369,6.2,13.0,0.48200000000000004,2.4,3.0,0.78,0.8,3.9,4.6,8.3,1.5,0.3,3.7,2.1,25.2
Joe Harris,27,76,76,2293,5.9,11.7,0.5,2.9,6.1,0.474,3.0,5.7,0.528,1.7,2.1,0.8270000000000001,0.8,3.8,4.6,2.8,0.6,0.3,1.9,2.9,16.3
Jarrett Allen,20,80,80,2096,5.8,9.8,0.59,0.1,0.8,0.133,5.7,9.0,0.629,3.4,4.8,0.7090000000000001,3.3,8.3,11.5,1.9,0.7,2.1,1.8,3.2,15.0
Spencer Dinwiddie,25,68,4,1914,6.9,15.6,0.442,2.3,7.0,0.335,4.6,8.6,0.528,5.4,6.7,0.8059999999999999,0.5,2.6,3.1,5.8,0.8,0.3,2.9,3.5,21.5
DeMarre Carroll,32,67,8,1703,4.8,12.2,0.395,2.2,6.6,0.342,2.6,5.6,0.457,3.9,5.1,0.76,1.4,5.9,7.4,1.8,0.7,0.2,1.5,2.4,15.7
Ed Davis,29,81,1,1446,4.6,7.5,0.616,0.0,0.0,0.0,4.6,7.5,0.62,2.5,4.0,0.617,5.4,11.9,17.3,1.5,0.9,0.8,1.6,5.6,11.8
Rodions Kurucs,20,63,46,1294,5.6,12.5,0.45,1.6,5.1,0.315,4.0,7.4,0.5429999999999999,2.0,2.6,0.7829999999999999,1.6,5.3,6.8,1.4,1.1,0.7,2.1,4.1,14.9
Rondae Hollis-Jefferson,24,59,21,1234,5.8,14.2,0.41100000000000003,0.3,1.4,0.184,5.6,12.8,0.436,3.4,5.3,0.645,2.4,6.6,9.0,2.8,1.3,0.8,2.0,3.1,15.4
Jared Dudley,33,59,25,1220,3.0,7.1,0.423,1.6,4.5,0.35100000000000003,1.4,2.6,0.545,0.9,1.4,0.696,1.0,3.6,4.6,2.4,1.1,0.5,1.3,3.9,8.5
Allen Crabbe,26,43,20,1133,4.4,11.9,0.36700000000000005,3.1,8.2,0.37799999999999995,1.2,3.6,0.342,1.3,1.8,0.732,0.5,4.2,4.7,1.5,0.7,0.4,1.5,3.2,13.1
Caris LeVert,24,40,25,1063,7.0,16.4,0.429,1.6,5.2,0.312,5.4,11.1,0.483,2.9,4.2,0.691,1.2,3.9,5.1,5.3,1.4,0.5,2.3,2.6,18.5
Shabazz Napier,27,56,2,983,6.2,15.9,0.389,2.8,8.3,0.33299999999999996,3.4,7.6,0.449,4.2,5.1,0.833,0.7,3.0,3.7,5.2,1.5,0.6,2.4,2.5,19.4
Treveon Graham,25,35,21,715,3.2,9.6,0.335,1.9,6.4,0.297,1.3,3.2,0.413,0.9,1.1,0.818,1.2,4.2,5.4,1.7,0.7,0.4,0.9,3.4,9.3
Theo Pinson,23,18,0,211,4.3,12.5,0.342,2.0,7.8,0.261,2.2,4.6,0.48100000000000004,3.2,3.8,0.8640000000000001,0.7,5.5,6.1,3.6,1.0,0.0,3.1,2.6,13.8
Kenneth Faried,29,12,0,118,7.6,12.8,0.595,0.3,1.5,0.2,7.3,11.3,0.649,3.1,4.9,0.625,4.6,8.8,13.4,0.6,0.6,1.2,1.8,2.4,18.6
DeMarre Carroll,19,9,0,39,8.3,20.3,0.409,0.9,9.2,0.1,7.4,11.1,0.667,0.0,1.8,0.0,0.9,3.7,4.6,1.8,1.8,0.0,3.7,0.9,17.5
Mitch Creek,26,4,0,36,5.0,10.0,0.5,0.0,1.0,0.0,5.0,9.0,0.556,5.0,7.0,0.7140000000000001,5.0,5.0,10.0,5.0,1.0,0.0,0.0,3.0,15.0
Alan Williams,26,5,0,26,11.1,18.0,0.615,0.0,1.4,0.0,11.1,16.6,0.667,2.8,5.5,0.5,5.5,20.8,26.3,4.2,1.4,0.0,1.4,2.8,24.9
Tahjere McCall,24,1,0,8,9.0,13.5,0.667,0.0,4.5,0.0,9.0,9.0,1.0,0.0,4.5,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,9.0,18.0
