PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kemba Walker,28,82,82,2863,9.2,21.2,0.434,3.3,9.2,0.35600000000000004,5.9,12.0,0.494,4.8,5.7,0.8440000000000001,0.7,3.9,4.5,6.1,1.3,0.4,2.7,1.6,26.4
Nicolas Batum,30,75,72,2354,3.9,8.6,0.45,1.8,4.6,0.389,2.1,4.0,0.519,1.2,1.4,0.865,1.1,4.9,6.0,3.8,1.1,0.7,1.8,2.1,10.7
Jeremy Lamb,26,79,55,2250,6.9,15.7,0.44,1.8,5.3,0.348,5.1,10.4,0.48700000000000004,3.7,4.2,0.888,1.0,5.9,6.9,2.8,1.4,0.5,1.3,2.2,19.3
Marvin Williams,32,75,75,2133,4.6,11.0,0.42200000000000004,2.4,6.4,0.366,2.3,4.6,0.5,1.1,1.5,0.767,1.3,5.6,6.9,1.6,1.2,1.0,0.8,2.6,12.8
Miles Bridges,20,80,25,1696,5.0,10.8,0.46399999999999997,1.4,4.2,0.325,3.7,6.6,0.5529999999999999,1.2,1.6,0.753,1.4,5.4,6.9,2.0,1.2,1.0,1.1,2.4,12.7
Malik Monk,20,73,0,1258,6.5,16.8,0.387,3.1,9.4,0.33,3.4,7.3,0.461,2.6,2.9,0.882,0.5,3.5,3.9,3.3,1.1,0.5,2.5,3.0,18.7
Cody Zeller,26,49,47,1243,5.5,10.0,0.551,0.2,0.6,0.273,5.3,9.4,0.57,3.2,4.1,0.787,3.2,6.5,9.6,3.0,1.1,1.2,1.8,4.7,14.4
Michael Kidd-Gilchrist,25,64,3,1179,4.8,10.1,0.47600000000000003,0.5,1.4,0.34,4.3,8.7,0.498,2.9,3.8,0.772,2.7,4.8,7.5,1.9,1.0,1.2,1.3,4.8,13.0
Tony Parker,36,56,0,1003,7.6,16.6,0.46,0.5,1.8,0.255,7.2,14.8,0.485,3.3,4.5,0.7340000000000001,0.5,2.5,3.0,7.4,0.8,0.3,2.7,1.9,19.0
Willy Hernangómez,24,58,3,812,6.8,13.1,0.519,0.7,1.7,0.385,6.1,11.3,0.539,4.4,6.4,0.6940000000000001,5.2,8.6,13.8,2.7,0.7,0.9,2.6,4.3,18.7
Bismack Biyombo,26,54,32,783,4.1,7.2,0.5710000000000001,0.0,0.0,,4.1,7.2,0.5710000000000001,2.7,4.2,0.637,3.7,7.6,11.4,1.5,0.5,1.9,1.6,4.7,10.9
Dwayne Bacon,23,43,13,759,5.8,12.2,0.475,1.8,4.1,0.43700000000000006,4.0,8.1,0.494,1.6,2.2,0.7390000000000001,0.4,3.8,4.2,2.2,0.6,0.2,0.9,3.4,15.0
Frank Kaminsky,25,47,0,755,6.6,14.2,0.46299999999999997,2.4,6.6,0.36,4.2,7.6,0.5529999999999999,3.8,5.1,0.738,1.9,5.9,7.8,3.0,0.6,0.6,2.0,3.2,19.3
Devonte' Graham,23,46,3,676,3.9,11.5,0.34299999999999997,1.8,6.4,0.281,2.1,5.1,0.42100000000000004,1.9,2.4,0.7609999999999999,0.5,2.8,3.4,6.4,1.2,0.1,1.6,2.6,11.6
Shelvin Mack,28,4,0,42,1.7,12.0,0.14300000000000002,0.0,1.7,0.0,1.7,10.3,0.16699999999999998,4.3,7.7,0.556,0.0,1.7,1.7,0.9,1.7,0.0,3.4,2.6,7.7
J.P. Macura,23,2,0,17,6.4,19.1,0.33299999999999996,0.0,8.5,0.0,6.4,10.6,0.6,0.0,0.0,,0.0,6.4,6.4,4.2,0.0,0.0,0.0,0.0,12.7
Joe Chealey,23,1,0,8,4.5,13.5,0.33299999999999996,0.0,0.0,,4.5,13.5,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,9.0
