Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,22.0,KCK,NBA,SF,74.0,27.0,1517.0,7.0,15.3,0.459,0.0,0.3,0.091,7.0,15.0,0.465,2.3,3.5,0.664,3.0,4.6,7.6,2.6,1.2,0.3,2.3,5.0,16.4
1983,23.0,KCK,NBA,SF,82.0,82.0,2933.0,8.3,16.8,0.494,0.2,0.9,0.282,8.1,15.9,0.506,3.0,3.9,0.779,2.3,3.8,6.1,2.7,0.9,0.2,2.2,3.2,19.9
1984,24.0,KCK,NBA,SF,82.0,82.0,2920.0,9.3,19.1,0.485,0.2,0.8,0.313,9.0,18.3,0.493,3.3,4.1,0.81,2.0,3.6,5.6,3.6,0.9,0.3,2.6,3.3,22.1
1985,25.0,KCK,NBA,SF,82.0,81.0,3029.0,9.1,18.6,0.491,0.2,0.6,0.241,9.0,18.0,0.5,3.9,4.4,0.871,1.8,3.0,4.8,3.2,1.0,0.3,2.7,2.8,22.3
1986,26.0,SAC,NBA,SF,82.0,30.0,2514.0,8.9,18.8,0.475,0.1,0.3,0.2,8.9,18.5,0.479,4.0,4.9,0.816,2.5,3.5,6.0,3.1,0.8,0.2,2.7,3.4,21.9
1987,27.0,SAC,NBA,SF,81.0,30.0,2457.0,8.9,19.2,0.463,0.5,1.7,0.314,8.3,17.5,0.478,3.9,4.7,0.829,2.1,3.0,5.2,3.7,0.6,0.3,2.4,3.2,22.2
1988,28.0,PHO,NBA,SF,73.0,59.0,2177.0,8.8,18.4,0.48,0.4,1.6,0.255,8.4,16.8,0.501,3.4,4.0,0.85,2.0,3.3,5.3,3.0,0.5,0.1,2.3,3.1,21.4
1989,29.0,PHO,NBA,SF,70.0,7.0,2043.0,10.7,21.6,0.497,1.3,3.0,0.413,9.5,18.5,0.51,3.8,4.4,0.868,1.6,3.8,5.4,2.9,0.8,0.1,2.1,3.5,26.5
1990,30.0,PHO,NBA,SF,64.0,4.0,1811.0,8.2,18.0,0.453,1.4,3.7,0.38,6.8,14.4,0.472,3.7,4.1,0.917,1.4,3.5,4.9,2.1,0.6,0.2,2.1,3.5,21.5
1991,31.0,TOT,NBA,SG,81.0,27.0,2085.0,9.4,19.4,0.484,0.7,2.1,0.325,8.7,17.3,0.503,4.0,4.4,0.891,1.8,2.8,4.7,1.9,1.0,0.2,2.1,3.1,23.4
1991,31.0,PHO,NBA,SG,15.0,0.0,312.0,10.2,21.5,0.473,0.7,2.4,0.286,9.5,19.0,0.497,2.4,3.3,0.724,1.8,3.5,5.3,2.0,1.0,0.2,2.8,4.3,23.4
1991,31.0,SEA,NBA,SG,66.0,27.0,1773.0,9.2,19.0,0.486,0.7,2.0,0.333,8.6,17.0,0.504,4.2,4.6,0.912,1.8,2.7,4.6,1.9,1.0,0.1,2.0,2.9,23.4
1992,32.0,SEA,NBA,SF,81.0,19.0,2366.0,8.1,17.7,0.459,0.4,1.6,0.252,7.7,16.1,0.48,4.4,5.1,0.861,1.8,2.6,4.4,2.4,0.8,0.2,2.0,3.0,21.1
1993,33.0,SEA,NBA,SF,82.0,0.0,1869.0,8.9,19.1,0.467,0.3,1.1,0.304,8.6,18.0,0.477,4.5,5.0,0.911,2.4,2.9,5.2,2.6,0.7,0.1,2.6,3.3,22.7
1994,34.0,CHH,NBA,SF,73.0,27.0,1460.0,8.4,18.2,0.459,1.5,3.7,0.393,6.9,14.5,0.476,2.4,3.1,0.78,2.0,3.6,5.5,3.1,0.9,0.2,2.1,3.5,20.6
1996,36.0,IND,NBA,SF,62.0,1.0,1002.0,6.5,15.7,0.413,1.6,4.6,0.352,4.9,11.1,0.438,2.5,2.8,0.886,1.6,3.9,5.5,2.5,0.7,0.1,2.0,3.7,17.1
1997,37.0,TOT,NBA,SF,52.0,2.0,913.0,6.3,14.3,0.442,1.9,5.2,0.374,4.4,9.1,0.481,2.2,2.7,0.809,1.1,4.4,5.4,2.1,0.6,0.1,1.9,3.2,16.7
1997,37.0,IND,NBA,SF,28.0,0.0,306.0,6.9,16.0,0.434,1.1,3.3,0.321,5.9,12.7,0.463,2.4,3.2,0.741,0.4,4.4,4.7,2.0,0.6,0.1,2.0,3.9,17.3
1997,37.0,HOU,NBA,SF,24.0,2.0,607.0,6.0,13.4,0.447,2.4,6.1,0.388,3.6,7.3,0.496,2.1,2.4,0.854,1.4,4.4,5.8,2.1,0.6,0.1,1.8,2.8,16.4
1998,38.0,HOU,NBA,SF,75.0,1.0,1490.0,5.5,13.1,0.417,1.6,4.8,0.333,3.9,8.4,0.465,2.7,3.3,0.831,1.2,2.5,3.7,2.1,0.8,0.1,1.5,2.2,15.3
1999,39.0,HOU,NBA,SF,3.0,0.0,18.0,12.0,26.0,0.462,0.0,2.0,0.0,12.0,24.0,0.5,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,4.0,6.0,24.0
