PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anfernee Hardaway,28,9,9,386,6.2,13.5,0.462,0.5,1.8,0.263,5.8,11.8,0.49200000000000005,4.1,5.8,0.71,1.3,2.8,4.1,4.8,1.3,0.8,2.3,2.7,17.1
Clifford Robinson,33,9,9,333,6.1,15.7,0.386,1.4,4.3,0.325,4.6,11.4,0.41,3.6,4.9,0.733,1.9,3.9,5.8,2.1,1.2,0.8,1.9,3.8,17.1
Shawn Marion,21,9,9,281,4.6,11.0,0.419,0.1,0.8,0.16699999999999998,4.5,10.2,0.43799999999999994,1.2,1.4,0.818,2.7,7.4,10.1,0.9,0.8,1.8,0.9,2.2,10.5
Rodney Rogers,28,9,0,263,6.6,15.7,0.41700000000000004,1.1,4.9,0.222,5.5,10.8,0.506,3.1,4.2,0.742,2.2,6.2,8.3,1.9,1.4,1.4,2.1,4.2,17.4
Jason Kidd,26,6,6,229,3.5,8.6,0.4,1.3,3.5,0.364,2.2,5.2,0.424,1.1,1.4,0.778,1.3,5.0,6.3,8.3,1.7,0.2,3.6,2.2,9.3
Corie Blount,31,9,0,162,3.8,6.9,0.5479999999999999,0.0,0.0,,3.8,6.9,0.5479999999999999,2.2,4.0,0.556,5.6,6.9,12.4,0.7,1.3,1.3,2.9,8.0,9.8
Luc Longley,31,9,9,162,4.0,11.3,0.353,0.0,0.0,,4.0,11.3,0.353,0.4,0.7,0.667,2.7,4.0,6.7,1.8,0.9,0.9,2.2,8.0,8.4
Kevin Johnson,33,9,0,129,3.3,10.3,0.324,0.0,0.8,0.0,3.3,9.5,0.353,1.4,1.7,0.833,0.0,3.6,3.6,6.4,0.8,0.3,3.6,2.8,8.1
Todd Day,30,9,0,100,5.8,12.6,0.457,1.8,5.8,0.313,4.0,6.8,0.579,1.8,3.6,0.5,2.2,1.4,3.6,1.4,1.4,0.4,1.4,8.6,15.1
Randy Livingston,24,7,3,63,3.4,15.4,0.222,1.1,3.4,0.33299999999999996,2.3,12.0,0.19,0.0,0.0,,1.1,2.9,4.0,2.3,2.3,0.6,2.3,3.4,8.0
Oliver Miller,29,7,0,37,1.9,8.8,0.222,0.0,2.9,0.0,1.9,5.8,0.33299999999999996,1.9,3.9,0.5,1.9,5.8,7.8,1.0,0.0,1.9,1.9,7.8,5.8
Toby Bailey,24,5,0,15,2.4,9.6,0.25,0.0,0.0,,2.4,9.6,0.25,4.8,9.6,0.5,2.4,2.4,4.8,4.8,0.0,0.0,0.0,2.4,9.6
