Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,23.0,PHI,NBA,C,9.0,,36.0,6.0,18.0,0.333,0.0,0.0,,6.0,18.0,0.333,0.0,2.0,0.0,1.0,8.0,9.0,2.0,1.0,2.0,1.0,3.0,12.0
1982,24.0,PHI,NBA,PF,12.0,,75.0,6.2,19.7,0.317,0.0,0.5,0.0,6.2,19.2,0.325,2.9,4.3,0.667,5.8,6.7,12.5,1.0,0.5,0.5,2.4,5.8,15.4
1983,25.0,PHI,NBA,C,5.0,,25.0,1.4,5.8,0.25,0.0,0.0,,1.4,5.8,0.25,0.0,0.0,,0.0,7.2,7.2,1.4,2.9,0.0,4.3,7.2,2.9
1984,26.0,DET,NBA,C,5.0,,93.0,5.8,12.0,0.484,0.0,0.0,,5.8,12.0,0.484,0.8,2.3,0.333,5.4,7.4,12.8,0.8,0.8,0.4,1.9,3.5,12.4
1985,27.0,DET,NBA,C,9.0,0.0,133.0,4.3,9.2,0.471,0.0,0.3,0.0,4.3,8.9,0.485,1.4,2.4,0.556,2.7,8.4,11.1,1.1,2.4,0.5,1.1,5.4,10.0
1986,28.0,DET,NBA,PF,4.0,4.0,126.0,4.9,8.9,0.548,0.0,0.3,0.0,4.9,8.6,0.567,0.6,2.3,0.25,3.4,5.1,8.6,2.6,0.9,0.0,1.4,4.0,10.3
1994,36.0,HOU,NBA,PF,10.0,0.0,100.0,2.9,3.6,0.8,0.0,0.0,,2.9,3.6,0.8,0.7,0.7,1.0,2.2,8.3,10.4,0.7,0.4,0.7,1.1,7.2,6.5
