Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1987,6,137,CLE,Cleveland Cavaliers,5,John Bagley,PG,6-0,185,"April 23, 1960",US,4,Boston College
1987,6,609,CLE,Cleveland Cavaliers,23,Tyrone Corbin,SF,6-6,210,"December 31, 1962",US,1,DePaul
1987,6,672,CLE,Cleveland Cavaliers,43,Brad Daugherty,C,7-0,245,"October 19, 1965",US,R,UNC
1987,6,838,CLE,Cleveland Cavaliers,3,Craig Ehlo,SG,6-6,180,"August 11, 1961",US,3,Washington State
1987,6,1191,CLE,Cleveland Cavaliers,4,Ron Harper,SG,6-6,185,"January 20, 1964",US,R,Miami University
1987,6,1344,CLE,Cleveland Cavaliers,35,Phil Hubbard,SF,6-8,215,"December 13, 1956",US,7,Michigan
1987,6,1722,CLE,Cleveland Cavaliers,24,Keith Lee,PF,6-10,215,"December 28, 1962",US,1,Memphis
1987,6,1912,CLE,Cleveland Cavaliers,20,Scooter McCray,PF,6-9,215,"February 8, 1960",US,2,Louisville
1987,6,2006,CLE,Cleveland Cavaliers,14,Dirk Minniefield,PG,6-3,180,"January 17, 1961",US,1,Kentucky
1987,6,2136,CLE,Cleveland Cavaliers,22,Johnny Newman,SF,6-7,190,"November 28, 1963",US,R,Richmond
1987,6,2335,CLE,Cleveland Cavaliers,50,Ben Poquette,PF,6-9,235,"May 7, 1955",US,9,Central Michigan University
1987,6,2360,CLE,Cleveland Cavaliers,25,Mark Price,PG,6-0,170,"February 15, 1964",US,R,Georgia Tech
1987,6,2930,CLE,Cleveland Cavaliers,54,Melvin Turpin,C,6-11,240,"December 28, 1960",US,2,Kentucky
1987,6,3075,CLE,Cleveland Cavaliers,41,Mark West,C,6-10,230,"November 5, 1960",US,3,Old Dominion
1987,6,3143,CLE,Cleveland Cavaliers,18,Hot Rod Williams,PF,6-11,215,"August 9, 1962",US,R,Tulane
