Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,22.0,IND,NBA,SF,44.0,0.0,413.0,5.4,17.3,0.313,1.6,4.8,0.325,3.8,12.5,0.308,1.8,2.3,0.789,1.4,3.6,5.0,5.4,2.3,0.4,4.3,6.7,14.1,,80.0,112.0
1991,23.0,IND,NBA,SF,74.0,0.0,1070.0,5.9,15.8,0.373,1.9,5.6,0.347,4.0,10.2,0.388,1.7,2.2,0.776,1.6,3.7,5.3,6.8,1.8,0.5,4.1,6.4,15.5,,92.0,113.0
1992,24.0,IND,NBA,SF,51.0,5.0,892.0,7.0,17.0,0.409,1.7,5.1,0.34,5.2,11.9,0.438,2.7,3.5,0.781,2.4,4.7,7.2,6.3,1.4,0.6,3.4,5.2,18.4,,103.0,112.0
1993,25.0,IND,NBA,SF,78.0,21.0,1500.0,7.2,17.5,0.411,1.9,6.0,0.32,5.3,11.5,0.459,2.5,3.4,0.735,2.0,4.8,6.8,6.4,1.8,0.4,3.6,5.5,18.8,,102.0,111.0
1995,27.0,DAL,NBA,SF,42.0,3.0,802.0,9.1,20.7,0.439,2.1,5.6,0.382,7.0,15.1,0.46,5.1,6.1,0.833,5.2,4.1,9.3,3.3,1.5,0.6,2.5,4.5,25.4,,118.0,112.0
1996,28.0,DAL,NBA,SF,79.0,63.0,2846.0,9.4,22.6,0.414,4.5,12.0,0.379,4.8,10.7,0.453,3.2,4.0,0.804,2.1,4.6,6.7,3.7,2.0,0.7,2.9,3.7,26.5,,111.0,111.0
1997,29.0,TOT,NBA,SF,64.0,28.0,1493.0,8.6,20.8,0.412,3.6,9.1,0.39,5.0,11.6,0.429,3.0,3.6,0.822,1.3,5.1,6.4,3.9,2.2,0.3,2.2,4.5,23.7,,109.0,108.0
1997,29.0,DAL,NBA,SF,41.0,26.0,1207.0,9.1,21.5,0.423,3.5,9.2,0.38,5.6,12.4,0.455,3.4,4.1,0.837,1.3,5.1,6.4,4.1,2.3,0.4,2.3,4.7,25.1,,110.0,109.0
1997,29.0,LAL,NBA,SF,23.0,2.0,286.0,6.3,17.7,0.354,3.9,9.0,0.429,2.4,8.7,0.277,1.1,1.7,0.667,1.3,5.3,6.6,3.1,1.7,0.0,1.7,3.7,17.5,,102.0,107.0
1998,30.0,PHO,NBA,SF,63.0,13.0,1213.0,7.5,18.5,0.405,3.1,9.0,0.341,4.4,9.5,0.466,1.7,2.2,0.765,1.9,7.5,9.4,3.6,2.3,0.6,2.7,5.7,19.7,,101.0,101.0
1999,31.0,PHO,NBA,SF,48.0,16.0,1245.0,6.1,13.9,0.438,3.0,7.1,0.416,3.1,6.8,0.462,3.2,3.7,0.862,1.5,5.5,6.9,3.4,1.9,0.6,2.1,5.5,18.3,,114.0,104.0
2001,33.0,DEN,NBA,SF,76.0,8.0,2007.0,6.5,16.9,0.382,2.0,6.0,0.329,4.5,10.9,0.411,3.9,4.7,0.84,1.4,4.4,5.8,7.2,1.4,0.7,3.0,4.3,18.8,,103.0,109.0
2002,34.0,DEN,NBA,SF,69.0,26.0,1830.0,6.0,16.7,0.358,1.7,6.4,0.27,4.2,10.3,0.412,3.8,4.7,0.81,1.9,5.3,7.3,5.9,1.7,0.6,4.2,5.1,17.5,,93.0,109.0
