Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2003,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,25.0,NBA,SG,24,0,660,5.7,14.7,0.39,2.2,5.8,0.38,3.4,8.9,0.39,4.5,5.9,0.76,2.3,5.0,7.4,5.6,3.3,0.7,2.9,5.0,18.1,107,97
2004,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,26.0,NBA,SG,10,0,280,8.3,18.5,0.45,2.0,6.9,0.29,6.3,11.6,0.54,7.1,8.6,0.82,2.9,7.5,10.4,6.1,3.3,0.2,4.1,5.9,25.5,113,96
2005,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,27.0,NBA,SG,23,15,772,10.3,20.4,0.51,3.0,6.8,0.44,7.3,13.5,0.54,10.5,13.2,0.8,1.4,8.1,9.5,6.9,2.0,0.4,4.7,4.9,34.1,124,104
2006,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,28.0,NBA,SG,13,11,426,9.7,20.0,0.48,1.8,5.4,0.33,7.9,14.7,0.54,9.3,11.1,0.84,1.1,6.4,7.5,5.0,2.4,0.9,4.2,5.5,30.5,115,110
2007,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,29.0,NBA,SG,20,0,602,8.9,22.1,0.4,3.4,8.9,0.38,5.5,13.3,0.41,8.7,10.4,0.84,1.4,8.3,9.8,6.6,3.0,0.4,3.8,5.5,29.9,112,100
2008,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,30.0,NBA,SG,17,6,559,9.4,22.3,0.42,3.6,9.8,0.37,5.8,12.5,0.46,6.6,7.4,0.9,1.3,4.8,6.1,6.4,1.0,0.5,4.5,4.5,29.1,107,107
2010,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,32.0,NBA,SG,10,10,352,8.7,21.0,0.41,3.0,9.0,0.33,5.7,12.0,0.48,8.7,10.0,0.87,0.6,4.9,5.5,9.0,3.9,0.3,4.5,4.5,29.1,111,106
2011,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,33.0,NBA,SG,5,5,174,9.4,21.3,0.44,2.7,8.5,0.32,6.7,12.8,0.52,9.7,12.5,0.78,0.6,5.5,6.1,6.4,4.0,0.9,5.2,4.0,31.3,107,102
2012,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,34.0,NBA,SG,14,2,390,8.7,19.3,0.45,3.1,9.1,0.34,5.6,10.3,0.55,6.4,7.5,0.86,1.1,5.5,6.5,7.5,1.3,0.5,5.6,4.8,26.8,106,106
2013,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,35.0,NBA,SG,21,3,560,7.4,18.5,0.4,2.8,9.2,0.3,4.6,9.3,0.5,5.6,7.7,0.74,0.9,6.6,7.5,10.0,2.3,0.6,5.3,5.0,23.1,102,101
2014,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,36.0,NBA,SG,23,0,586,9.2,20.9,0.44,3.6,9.3,0.39,5.6,11.7,0.48,7.2,8.3,0.86,0.8,5.8,6.6,8.4,3.2,0.2,4.6,5.3,29.2,113,103
2015,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,37.0,NBA,SG,7,0,131,5.8,16.7,0.35,3.1,8.5,0.36,2.7,8.1,0.33,7.0,8.9,0.78,1.6,7.8,9.3,12.4,1.6,2.3,5.4,7.4,21.7,105,104
2016,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,38.0,NBA,SG,10,0,192,5.4,12.8,0.43,2.4,5.7,0.43,3.0,7.1,0.42,4.9,6.3,0.78,1.6,5.7,7.3,6.8,2.2,0.8,1.9,6.8,18.2,122,102
2017,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,39.0,NBA,SG,16,1,284,7.3,17.6,0.41,1.6,7.3,0.22,5.6,10.3,0.54,3.1,4.2,0.74,1.8,5.3,7.1,7.1,2.9,0.4,2.2,5.1,19.2,110,111
2018,27,1042,SAS,San Antonio Spurs,Manu Ginobili,1977-07-28,40.0,NBA,SG,5,0,107,7.2,17.8,0.4,2.9,8.7,0.33,4.3,9.1,0.47,4.3,5.3,0.82,0.5,6.7,7.2,7.7,3.4,0.5,3.4,6.2,21.6,104,110
