Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,21.0,MIL,NBA,C,33.0,13.0,270.0,2.3,6.8,0.343,0.0,0.0,,2.3,6.8,0.343,0.6,2.1,0.273,5.6,8.1,13.7,0.4,0.6,5.8,2.5,10.8,5.2,,81.0,101.0
2002,22.0,MIL,NBA,C,71.0,62.0,1128.0,3.6,6.7,0.535,0.0,0.0,0.0,3.6,6.7,0.539,1.8,4.2,0.422,3.7,9.7,13.3,1.0,0.9,5.6,2.0,9.4,9.0,,101.0,102.0
2003,23.0,MIL,NBA,C,32.0,17.0,546.0,1.8,4.5,0.391,0.0,0.0,,1.8,4.5,0.391,1.2,2.3,0.5,4.7,9.4,14.1,1.2,1.0,4.4,1.8,8.3,4.7,,98.0,104.0
2004,24.0,TOT,NBA,C,17.0,12.0,347.0,2.7,7.6,0.36,0.0,0.0,,2.7,7.6,0.36,2.0,4.7,0.419,4.9,12.0,16.9,1.1,0.8,2.6,2.7,8.1,7.5,,82.0,103.0
2004,24.0,MIL,NBA,C,5.0,0.0,33.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.6,3.2,0.5,1.6,14.3,15.9,4.8,0.0,0.0,3.2,7.9,1.6,,80.0,104.0
2004,24.0,ATL,NBA,C,12.0,12.0,314.0,3.0,8.4,0.36,0.0,0.0,,3.0,8.4,0.36,2.0,4.9,0.414,5.2,11.8,17.0,0.7,0.8,2.9,2.7,8.1,8.1,,82.0,102.0
2005,25.0,POR,NBA,C,76.0,50.0,1858.0,5.7,9.6,0.598,0.0,0.0,,5.7,9.6,0.598,2.6,5.0,0.517,5.1,11.8,16.9,2.1,0.7,4.7,2.8,6.9,14.0,,111.0,103.0
2006,26.0,POR,NBA,C,56.0,52.0,1395.0,5.1,9.4,0.548,0.0,0.0,,5.1,9.4,0.548,3.2,6.0,0.532,5.7,9.6,15.4,1.7,0.8,5.1,3.0,5.9,13.5,,106.0,107.0
2007,27.0,POR,NBA,C,43.0,43.0,701.0,2.9,6.0,0.474,0.0,0.0,,2.9,6.0,0.474,0.8,2.1,0.37,4.6,8.5,13.0,0.9,0.8,5.2,3.1,9.6,6.5,,86.0,106.0
2008,28.0,POR,NBA,C,77.0,67.0,1819.0,4.3,7.5,0.576,0.0,0.0,0.0,4.3,7.5,0.578,2.5,3.7,0.68,5.9,13.6,19.5,0.8,0.4,2.8,2.9,7.0,11.1,,111.0,104.0
2009,29.0,POR,NBA,C,82.0,43.0,1952.0,4.8,7.6,0.625,0.0,0.0,0.0,4.8,7.6,0.627,3.2,4.8,0.663,5.8,14.6,20.3,0.8,1.0,2.8,2.2,6.1,12.7,,124.0,102.0
2010,30.0,POR,NBA,C,30.0,9.0,681.0,3.6,6.9,0.523,0.0,0.0,,3.6,6.9,0.523,2.7,4.1,0.647,5.8,13.3,19.1,0.6,0.6,3.5,3.1,7.6,9.9,,104.0,102.0
2011,31.0,TOT,NBA,C,36.0,9.0,519.0,2.6,4.6,0.568,0.0,0.0,,2.6,4.6,0.568,1.5,2.8,0.519,3.9,11.3,15.2,1.4,0.5,1.6,3.0,8.3,6.7,,94.0,106.0
2011,31.0,POR,NBA,C,31.0,9.0,445.0,2.6,4.2,0.618,0.0,0.0,,2.6,4.2,0.618,1.6,2.8,0.565,3.4,11.4,14.8,1.6,0.6,1.7,2.7,7.7,6.7,,101.0,105.0
2011,31.0,CHA,NBA,C,5.0,0.0,74.0,2.9,7.2,0.4,0.0,0.0,,2.9,7.2,0.4,0.7,2.9,0.25,6.5,10.9,17.4,0.0,0.0,0.7,5.1,11.6,6.5,,69.0,109.0
2012,32.0,POR,NBA,C,27.0,19.0,449.0,2.6,5.6,0.458,0.0,0.0,,2.6,5.6,0.458,1.3,2.1,0.611,3.4,12.8,16.2,0.7,0.5,1.9,2.6,7.7,6.4,,89.0,104.0
2013,33.0,MIL,NBA,C,12.0,1.0,68.0,0.7,3.0,0.25,0.0,0.0,,0.7,3.0,0.25,0.0,1.5,0.0,3.7,11.9,15.7,3.0,0.7,1.5,3.0,7.5,1.5,,66.0,103.0
