Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016,20,92,NYK,New York Knicks,Thanasis Antetokounmpo,"July 18, 1992",23.0,NBA,SF,2.0,6.0,32.9,0.75,0.25,0.0,0.0,17.9,9.1,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,0.29,3.7,2.2,5.9,0.0
2020,17,92,MIL,Milwaukee Bucks,Thanasis Antetokounmpo,"July 18, 1992",27.0,NBA,SF,20.0,129.0,12.2,0.5,0.21,0.35,9.8,8.7,9.2,16.3,2.5,1.4,17.8,21.6,-0.1,0.2,0.2,0.07,-4.6,1.4,-3.2,0.0
2021,17,92,MIL,Milwaukee Bucks,Thanasis Antetokounmpo,"July 18, 1992",28.0,NBA,SF,23.0,210.0,10.8,0.61,0.2,0.32,12.4,13.6,13.0,9.9,1.6,2.1,29.4,12.9,0.1,0.2,0.4,0.08,-3.1,-0.2,-3.4,-0.1
