Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1988,20,NYK,New York Knicks,Patrick Ewing,25.0,82.0,2546.0,0.55,0.56,0.0,0.56,0.72,0.59,0.4,0.0,115.0,113.0,,113.0,94.0,110.0,121.0,4.0,154.1,154.9
1988,20,NYK,New York Knicks,Gerald Wilkins,24.0,81.0,2703.0,0.45,0.46,0.3,0.46,0.79,0.49,0.18,0.1,93.0,94.0,96.0,94.0,103.0,92.0,55.0,171.0,-74.9,-127.5
1988,20,NYK,New York Knicks,Mark Jackson,22.0,82.0,3249.0,0.43,0.46,0.25,0.45,0.77,0.49,0.26,0.12,90.0,93.0,80.0,92.0,101.0,92.0,79.0,218.0,-83.5,-101.8
1988,20,NYK,New York Knicks,Bill Cartwright,30.0,82.0,1676.0,0.54,0.54,,0.54,0.8,0.64,0.81,0.0,113.0,111.0,,111.0,104.0,119.0,243.0,,57.2,144.3
1988,20,NYK,New York Knicks,Kenny Walker,23.0,82.0,2139.0,0.47,0.47,0.0,0.47,0.78,0.51,0.24,0.0,98.0,97.0,,97.0,101.0,95.0,74.0,2.0,-24.5,-41.5
1988,20,NYK,New York Knicks,Johnny Newman,24.0,77.0,1589.0,0.44,0.46,0.28,0.46,0.84,0.53,0.4,0.15,91.0,94.0,88.0,93.0,110.0,99.0,119.0,263.0,-40.8,-10.5
1988,20,NYK,New York Knicks,Sidney Green,27.0,82.0,2049.0,0.44,0.44,0.0,0.44,0.66,0.48,0.32,0.0,92.0,90.0,,90.0,87.0,89.0,98.0,6.0,-56.6,-77.3
1988,20,NYK,New York Knicks,Trent Tucker,28.0,71.0,1248.0,0.42,0.43,0.41,0.5,0.72,0.52,0.16,0.37,88.0,88.0,131.0,102.0,94.0,97.0,47.0,645.0,9.7,-17.1
1988,20,NYK,New York Knicks,Pat Cummings,31.0,62.0,946.0,0.46,0.46,0.0,0.46,0.74,0.5,0.26,0.0,95.0,93.0,,93.0,96.0,92.0,78.0,6.0,-20.5,-29.2
1988,20,NYK,New York Knicks,Billy Donovan,22.0,44.0,364.0,0.4,0.43,0.0,0.4,0.81,0.44,0.19,0.06,84.0,88.0,,82.0,106.0,83.0,58.0,113.0,-18.7,-22.2
1988,20,NYK,New York Knicks,Rick Carlisle,28.0,26.0,204.0,0.43,0.46,0.35,0.48,0.91,0.52,0.16,0.25,90.0,94.0,112.0,98.0,119.0,96.0,49.0,446.0,-1.6,-3.3
1988,20,NYK,New York Knicks,Chris McNealy,26.0,19.0,265.0,0.31,0.31,,0.31,0.68,0.38,0.42,0.0,65.0,63.0,,64.0,88.0,71.0,126.0,,-26.4,-27.3
1988,20,NYK,New York Knicks,Sedric Toney,25.0,21.0,139.0,0.44,0.47,0.36,0.49,0.91,0.54,0.23,0.29,91.0,96.0,113.0,100.0,119.0,100.0,69.0,512.0,0.0,0.2
1988,20,NYK,New York Knicks,Ray Tolbert,29.0,11.0,177.0,0.46,0.46,,0.46,0.53,0.48,0.42,0.0,96.0,95.0,,95.0,69.0,90.0,125.0,,-2.1,-5.2
1988,20,NYK,New York Knicks,Tony White,22.0,12.0,117.0,0.37,0.38,0.0,0.37,0.69,0.42,0.28,0.02,77.0,77.0,,76.0,90.0,77.0,85.0,38.0,-11.0,-12.6
1988,20,NYK,New York Knicks,Louis Orr,29.0,29.0,180.0,0.32,0.33,0.0,0.32,0.5,0.35,0.32,0.02,67.0,67.0,,65.0,65.0,65.0,96.0,35.0,-16.9,-21.4
1988,20,NYK,New York Knicks,Bob Thornton,25.0,7.0,85.0,0.32,0.32,,0.32,0.62,0.38,0.42,0.0,66.0,64.0,,65.0,82.0,70.0,127.0,,-6.6,-7.2
1988,20,NYK,New York Knicks,Gerald Henderson,32.0,6.0,69.0,0.36,0.3,0.5,0.43,1.0,0.47,0.14,0.29,74.0,61.0,158.0,88.0,131.0,87.0,43.0,502.0,-1.7,-2.0
1988,20,NYK,New York Knicks,Rory Sparrow,29.0,3.0,52.0,0.26,0.28,0.0,0.26,,0.26,0.0,0.05,55.0,57.0,,54.0,,49.0,,92.0,-8.6,-10.4
1988,20,NYK,New York Knicks,Carey Scurry,25.0,4.0,8.0,0.5,0.5,,0.5,,0.5,0.0,0.0,104.0,102.0,,102.0,,93.0,,,0.0,-0.2
1988,20,NYK,New York Knicks,Team,,,,0.47,0.48,0.32,0.48,0.76,0.53,0.32,0.08,97.0,98.0,100.0,98.0,99.0,98.0,96.0,139.0,-143.3,-179.5
1988,20,NYK,New York Knicks,League Average,,,,0.48,0.49,0.32,0.49,0.77,0.54,0.33,0.06,,,,,,,,,,
