Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
1991,9,DET,Detroit Pistons,50,32,0.61,2nd of 7,3.08,91.9,-5.9,108.2,0.3,104.6,-3.3,Lost E. Conf. Finals,C. Daly (50-32),J. Dumars (9.9)
