PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Jalen Rose,27,80,80,37.2,7.0,15.0,0.47100000000000003,1.0,2.5,0.39299999999999996,6.1,12.5,0.486,0.503,3.2,3.8,0.8270000000000001,0.5,4.3,4.8,4.0,1.1,0.6,2.4,2.9,18.2
Reggie Miller,34,81,81,36.9,5.8,12.9,0.44799999999999995,2.0,5.0,0.408,3.7,7.9,0.473,0.527,4.6,5.0,0.919,0.6,2.3,3.0,2.3,1.0,0.3,1.6,1.6,18.1
Dale Davis,30,74,72,28.7,4.1,8.1,0.502,0.0,0.0,,4.1,8.1,0.502,0.502,1.9,2.7,0.685,3.5,6.4,9.9,0.9,0.7,1.3,1.2,2.7,10.0
Mark Jackson,34,81,81,27.0,3.0,7.0,0.43200000000000005,1.1,2.7,0.40299999999999997,1.9,4.3,0.45,0.51,1.0,1.2,0.8059999999999999,0.8,2.9,3.7,8.0,0.9,0.1,2.1,1.4,8.1
Rik Smits,33,79,79,23.4,5.5,11.3,0.484,0.0,0.0,0.0,5.5,11.3,0.485,0.484,2.0,2.7,0.7390000000000001,1.2,3.9,5.1,1.1,0.3,1.3,1.4,3.2,12.9
Austin Croshere,24,81,14,23.3,3.6,8.1,0.441,0.8,2.1,0.36200000000000004,2.8,5.9,0.47,0.489,2.4,2.9,0.848,1.7,4.7,6.4,1.1,0.5,0.7,1.5,2.5,10.3
Travis Best,27,82,0,20.6,3.3,6.8,0.483,0.4,1.1,0.376,2.9,5.7,0.504,0.514,1.9,2.3,0.821,0.2,1.5,1.7,3.3,0.9,0.1,1.3,2.5,8.9
Sam Perkins,38,81,0,20.0,2.3,5.4,0.41700000000000004,1.1,2.7,0.408,1.2,2.8,0.426,0.518,1.0,1.2,0.825,0.8,2.8,3.6,0.8,0.4,0.4,0.8,1.7,6.6
Derrick McKey,33,32,0,19.8,1.3,3.4,0.39799999999999996,0.3,0.7,0.435,1.0,2.7,0.38799999999999996,0.444,1.3,1.8,0.768,0.9,3.3,4.2,1.1,0.9,0.4,0.6,2.5,4.3
Al Harrington,19,50,0,17.1,2.4,5.3,0.45799999999999996,0.2,0.7,0.235,2.3,4.6,0.491,0.473,1.6,2.2,0.703,0.9,2.2,3.2,0.8,0.5,0.2,1.3,2.6,6.6
Chris Mullin,36,47,2,12.4,1.7,4.0,0.428,1.0,2.3,0.409,0.7,1.6,0.455,0.5479999999999999,0.8,0.9,0.902,0.3,1.3,1.6,0.8,0.6,0.2,0.6,1.3,5.1
Dale Davis,29,18,0,6.3,0.9,1.9,0.47100000000000003,0.0,0.0,,0.9,1.9,0.47100000000000003,0.47100000000000003,0.3,0.4,0.625,0.9,0.9,1.8,0.2,0.2,0.5,0.6,0.7,2.1
Jonathan Bender,19,24,1,5.4,1.0,2.9,0.32899999999999996,0.1,0.5,0.16699999999999998,0.9,2.4,0.36200000000000004,0.34299999999999997,0.7,1.0,0.667,0.2,0.7,0.9,0.1,0.0,0.2,0.3,0.8,2.7
Jeff Foster,23,19,0,4.5,0.7,1.2,0.565,0.0,0.1,0.0,0.7,1.2,0.591,0.565,0.9,1.3,0.68,0.6,1.1,1.7,0.3,0.3,0.1,0.1,0.9,2.3
