PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Karl Malone,36,82,82,35.9,9.2,18.0,0.509,0.0,0.1,0.25,9.1,17.9,0.511,0.51,7.2,9.0,0.797,2.1,7.4,9.5,3.7,1.0,0.9,2.8,2.8,25.5
Bryon Russell,29,82,70,35.4,5.0,11.1,0.446,1.3,3.3,0.396,3.7,7.9,0.467,0.504,2.9,3.9,0.75,1.2,4.0,5.2,1.9,1.6,0.3,1.2,3.1,14.1
John Stockton,37,82,82,29.7,4.4,8.8,0.501,0.5,1.5,0.355,3.9,7.4,0.53,0.53,2.7,3.1,0.86,0.5,2.1,2.6,8.6,1.7,0.2,2.2,2.3,12.1
Jeff Hornacek,36,77,77,27.7,4.6,9.5,0.49200000000000005,0.9,1.8,0.478,3.8,7.7,0.495,0.537,2.2,2.3,0.95,0.6,1.7,2.4,2.6,0.9,0.2,1.5,1.9,12.4
Howard Eisley,27,82,5,25.6,3.4,8.2,0.418,0.7,2.0,0.368,2.7,6.2,0.434,0.462,1.0,1.2,0.8240000000000001,0.3,1.8,2.1,4.2,0.7,0.1,1.6,2.7,8.6
Olden Polynice,35,82,79,22.2,2.5,4.9,0.51,0.0,0.0,0.5,2.5,4.8,0.51,0.511,0.3,1.1,0.311,2.0,3.5,5.5,0.5,0.4,1.0,0.9,3.2,5.3
Greg Ostertag,26,81,3,19.8,1.5,3.3,0.46399999999999997,0.0,0.0,0.0,1.5,3.3,0.466,0.46399999999999997,1.5,2.3,0.636,2.1,3.8,6.0,0.2,0.2,2.1,1.0,2.4,4.5
Armen Gilliam,35,50,0,15.6,2.7,6.1,0.436,0.0,0.0,0.0,2.7,6.1,0.43799999999999994,0.436,1.3,1.7,0.779,1.4,2.7,4.2,0.8,0.2,0.3,1.1,1.7,6.7
Quincy Lewis,22,74,0,12.1,1.5,4.0,0.37200000000000005,0.3,0.9,0.365,1.2,3.2,0.374,0.41100000000000003,0.5,0.7,0.731,0.6,0.9,1.5,0.5,0.3,0.2,0.6,2.1,3.8
Jacque Vaughn,24,78,0,11.3,1.4,3.4,0.41600000000000004,0.2,0.4,0.41200000000000003,1.2,2.9,0.41700000000000004,0.44299999999999995,0.7,1.0,0.75,0.1,0.7,0.8,1.6,0.4,0.0,1.0,1.2,3.7
Adam Keefe,29,62,3,9.7,0.9,2.1,0.408,0.0,0.0,0.0,0.9,2.1,0.41100000000000003,0.408,0.5,0.6,0.8059999999999999,0.7,1.5,2.2,0.5,0.3,0.2,0.7,1.5,2.2
Scott Padgett,23,47,9,9.2,0.9,3.0,0.314,0.3,0.9,0.295,0.7,2.0,0.32299999999999995,0.361,0.4,0.6,0.7040000000000001,0.5,1.4,1.9,0.5,0.3,0.2,0.5,1.2,2.6
Pete Chilcutt,31,26,0,8.6,0.8,2.4,0.355,0.0,0.4,0.1,0.8,2.0,0.40399999999999997,0.363,0.1,0.1,1.0,0.6,1.1,1.7,0.4,0.2,0.2,0.3,1.2,1.8
