PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Gary Payton,31,82,82,41.8,9.1,20.3,0.44799999999999995,2.2,6.3,0.34,7.0,14.0,0.49700000000000005,0.502,3.8,5.2,0.735,1.2,5.2,6.5,8.9,1.9,0.2,2.7,2.2,24.2
Vin Baker,28,79,75,36.1,6.5,14.3,0.455,0.0,0.1,0.25,6.5,14.2,0.457,0.456,3.6,5.2,0.682,2.9,4.8,7.7,1.9,0.6,0.8,2.7,3.6,16.6
Horace Grant,34,76,76,35.4,3.5,7.9,0.444,0.0,0.1,0.0,3.5,7.8,0.447,0.444,1.1,1.5,0.721,2.2,5.6,7.8,2.5,0.7,0.8,0.8,2.5,8.1
Brent Barry,28,80,74,34.1,4.1,8.8,0.46299999999999997,2.1,5.0,0.41100000000000003,2.0,3.9,0.529,0.579,1.6,2.0,0.809,0.6,4.0,4.7,3.6,1.3,0.4,1.8,2.9,11.8
Ruben Patterson,24,81,74,25.9,4.4,8.2,0.536,0.1,0.3,0.444,4.2,7.8,0.539,0.545,2.7,4.0,0.6920000000000001,2.7,2.7,5.4,1.6,1.2,0.5,1.8,2.3,11.6
Vernon Maxwell,34,47,0,21.0,3.6,10.4,0.345,1.4,4.7,0.3,2.2,5.7,0.382,0.413,2.3,3.1,0.73,0.3,1.4,1.7,1.6,0.8,0.2,1.1,1.8,10.9
Rashard Lewis,20,82,8,19.2,3.4,6.9,0.486,0.5,1.5,0.33299999999999996,2.9,5.4,0.527,0.521,1.0,1.5,0.6829999999999999,1.5,2.5,4.1,0.9,0.8,0.4,1.0,2.0,8.2
Emanual Davis,31,54,2,13.0,1.5,4.1,0.364,0.6,1.9,0.301,0.9,2.2,0.419,0.434,0.5,0.7,0.684,0.3,1.6,1.9,1.3,0.7,0.1,0.8,1.3,4.0
Jelani McCoy,22,58,2,12.9,1.8,3.1,0.5760000000000001,0.0,0.0,,1.8,3.1,0.5760000000000001,0.5760000000000001,0.8,1.6,0.495,0.9,2.2,3.1,0.4,0.3,0.8,0.8,2.2,4.3
Greg Foster,31,60,5,12.0,1.5,3.7,0.406,0.1,0.3,0.2,1.5,3.5,0.42100000000000004,0.413,0.3,0.5,0.643,0.3,1.5,1.8,0.7,0.2,0.3,0.5,1.8,3.4
Shammond Williams,24,43,5,12.0,2.0,5.2,0.373,0.6,1.9,0.29600000000000004,1.4,3.3,0.41700000000000004,0.42700000000000005,0.8,1.2,0.647,0.3,0.9,1.2,1.8,0.4,0.0,0.9,0.9,5.2
Lazaro Borrell,27,17,6,9.8,1.6,3.7,0.444,0.0,0.2,0.0,1.6,3.5,0.467,0.444,0.4,0.6,0.545,0.8,1.5,2.4,0.6,0.4,0.2,0.4,0.5,3.6
Chuck Person,35,37,0,9.2,1.0,3.3,0.301,0.6,2.6,0.253,0.4,0.8,0.46399999999999997,0.39799999999999996,0.1,0.2,0.5,0.2,1.3,1.4,0.6,0.1,0.1,0.3,1.5,2.8
Vladimir Stepania,23,30,1,6.7,1.0,2.6,0.36700000000000005,0.0,0.2,0.0,1.0,2.4,0.397,0.36700000000000005,0.6,1.2,0.47200000000000003,0.7,0.9,1.6,0.1,0.3,0.4,0.7,1.5,2.5
Fred Vinson,29,8,0,5.0,0.6,2.1,0.294,0.3,0.9,0.28600000000000003,0.4,1.3,0.3,0.353,0.1,0.3,0.5,0.0,0.1,0.1,0.0,0.4,0.0,0.5,0.3,1.6
