PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Vince Carter,23,82,82,38.1,9.6,20.7,0.465,1.2,2.9,0.40299999999999997,8.5,17.8,0.475,0.493,5.3,6.7,0.7909999999999999,1.8,4.0,5.8,3.9,1.3,1.1,2.2,3.2,25.7
Antonio Davis,31,79,78,31.4,4.0,9.0,0.44,0.0,0.0,,4.0,9.0,0.44,0.44,3.6,4.7,0.765,3.0,5.8,8.8,1.3,0.5,1.3,1.5,3.4,11.5
Tracy McGrady,20,79,34,31.2,5.8,12.9,0.451,0.2,0.8,0.27699999999999997,5.6,12.1,0.46299999999999997,0.46,3.5,5.0,0.7070000000000001,2.4,4.0,6.3,3.3,1.1,1.9,2.0,2.5,15.4
Doug Christie,29,73,73,31.0,4.3,10.5,0.40700000000000003,1.4,3.8,0.36,2.9,6.7,0.434,0.47200000000000003,2.5,3.0,0.843,0.9,3.0,3.9,4.4,1.4,0.6,2.0,2.3,12.4
Charles Oakley,36,80,80,30.4,2.9,7.0,0.418,0.2,0.5,0.341,2.8,6.5,0.424,0.43,0.8,1.1,0.7759999999999999,1.5,5.3,6.8,3.2,1.3,0.6,1.9,3.7,6.9
Muggsy Bogues,35,80,5,21.6,2.0,4.5,0.439,0.2,0.6,0.33299999999999996,1.8,3.8,0.456,0.462,1.0,1.1,0.9079999999999999,0.3,1.4,1.7,3.7,0.8,0.1,0.7,1.5,5.1
Kevin Willis,37,79,1,21.3,3.0,7.2,0.415,0.0,0.0,0.33299999999999996,3.0,7.2,0.415,0.41600000000000004,1.7,2.1,0.799,2.5,3.6,6.1,0.6,0.5,0.6,1.2,3.2,7.6
Dee Brown,31,38,12,17.7,2.4,6.8,0.36,1.8,4.9,0.358,0.7,1.9,0.366,0.49,0.3,0.4,0.688,0.2,1.2,1.4,2.3,0.6,0.1,1.0,1.6,6.9
Dell Curry,35,67,9,16.3,2.9,6.8,0.42700000000000005,1.4,3.6,0.39299999999999996,1.5,3.2,0.467,0.532,0.4,0.5,0.75,0.2,1.3,1.5,1.3,0.5,0.1,0.6,1.0,7.6
Alvin Williams,25,55,28,14.2,2.1,5.2,0.397,0.3,1.0,0.29100000000000004,1.8,4.2,0.42200000000000004,0.425,0.9,1.2,0.738,0.5,1.1,1.5,2.3,0.6,0.2,0.9,1.4,5.3
Michael Stewart,24,42,1,9.3,0.5,1.3,0.377,0.0,0.0,,0.5,1.3,0.377,0.377,0.4,0.8,0.563,0.8,1.5,2.2,0.1,0.1,0.5,0.4,1.9,1.4
John Thomas,24,55,6,8.7,0.9,1.9,0.45799999999999996,0.0,0.0,0.0,0.9,1.9,0.462,0.45799999999999996,0.3,0.7,0.39,0.7,0.7,1.4,0.2,0.2,0.3,0.3,1.9,2.1
Aleksandar Radojević,23,3,0,8.0,0.7,2.3,0.28600000000000003,0.0,0.0,,0.7,2.3,0.28600000000000003,0.28600000000000003,1.0,2.0,0.5,0.7,2.0,2.7,0.3,0.7,0.3,1.7,1.7,2.3
Haywoode Workman,34,13,1,7.8,0.6,2.2,0.28600000000000003,0.2,1.1,0.214,0.4,1.1,0.35700000000000004,0.33899999999999997,0.1,0.2,0.5,0.0,0.7,0.7,1.3,0.7,0.0,0.3,1.1,1.5
Antonio Lang,27,7,0,4.6,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.4,0.6,0.75,0.0,0.7,0.7,0.1,0.6,0.1,0.3,1.0,0.4
Sean Marks,24,5,0,2.4,0.4,1.2,0.33299999999999996,0.0,0.2,0.0,0.4,1.0,0.4,0.33299999999999996,0.8,0.8,1.0,0.0,0.4,0.4,0.0,0.2,0.2,0.6,0.6,1.6
