OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2001,20,NYK,82,19905,35.7,85.7,0.42,6.2,17.6,0.35,29.5,68.1,0.43,20.6,28.0,0.73,12.1,33.6,45.8,21.9,8.3,4.7,16.9,24.4,98.2
2001,16,MIA,82,19880,37.4,86.8,0.43,5.0,15.1,0.33,32.5,71.7,0.45,18.6,25.2,0.74,12.7,35.0,47.7,19.7,8.3,5.9,17.7,25.3,98.5
2001,27,SAS,82,19830,38.3,91.5,0.42,4.6,14.1,0.33,33.7,77.4,0.44,16.7,22.5,0.74,13.1,32.9,45.9,21.8,8.1,5.8,15.0,26.3,98.0
2001,4,CHO,82,19880,37.4,87.8,0.43,5.3,14.6,0.36,32.1,73.2,0.44,19.5,25.8,0.76,12.0,32.9,44.9,23.6,8.3,5.1,16.3,23.9,99.5
2001,23,PHI,82,19855,38.3,89.4,0.43,5.7,16.7,0.34,32.6,72.7,0.45,16.6,22.1,0.75,13.1,31.6,44.7,23.6,9.0,6.1,16.8,25.9,98.9
2001,25,POR,82,19780,38.4,87.6,0.44,5.5,15.0,0.37,32.8,72.6,0.45,19.5,26.3,0.74,12.9,30.5,43.3,23.8,8.8,4.4,16.6,23.7,101.8
2001,24,PHO,82,19805,36.3,83.6,0.44,4.3,12.2,0.35,32.1,71.4,0.45,21.1,27.7,0.76,11.7,33.7,45.4,21.5,8.9,5.4,18.6,23.7,98.0
2001,29,UTA,82,19780,36.1,82.1,0.44,5.5,16.1,0.34,30.5,66.0,0.46,24.7,32.3,0.76,11.8,29.5,41.3,21.1,9.4,6.1,17.8,27.1,102.4
2001,12,IND,82,19980,38.0,89.8,0.42,5.1,15.1,0.34,32.9,74.7,0.44,21.1,27.9,0.76,14.0,33.5,47.5,22.8,7.9,5.2,15.0,25.3,102.2
2001,11,HOU,82,19830,40.4,90.1,0.45,4.8,13.6,0.35,35.6,76.6,0.46,18.5,24.9,0.74,13.2,32.4,45.6,23.2,8.1,5.4,14.6,23.7,104.2
2001,13,LAC,82,20030,40.0,90.9,0.44,4.7,14.4,0.33,35.3,76.5,0.46,19.7,26.5,0.74,13.9,32.6,46.5,23.9,8.5,5.5,14.0,24.0,104.5
2001,28,TOR,82,19955,39.8,88.9,0.45,5.0,13.8,0.36,34.8,75.1,0.46,18.8,25.0,0.75,12.2,33.2,45.5,22.4,7.4,5.8,15.3,23.7,103.4
2001,26,SAC,82,20080,39.1,90.4,0.43,5.1,14.3,0.36,34.0,76.1,0.45,16.3,21.8,0.75,14.2,33.5,47.7,23.0,8.4,6.0,16.9,22.4,99.6
2001,18,MIN,82,19830,39.2,86.8,0.45,4.6,13.1,0.35,34.6,73.7,0.47,20.7,28.5,0.72,12.7,33.0,45.8,24.2,7.7,4.7,16.4,21.8,103.7
2001,1,ALT,82,19730,38.7,87.4,0.44,5.2,14.3,0.37,33.4,73.1,0.46,21.8,28.5,0.76,13.6,33.5,47.1,23.0,9.2,6.8,16.0,22.4,104.3
2001,7,DAL,82,19805,38.2,87.0,0.44,5.0,14.8,0.33,33.2,72.2,0.46,21.2,29.0,0.73,13.9,34.1,48.0,23.1,8.1,4.9,16.6,24.0,102.6
2001,6,CLE,82,19830,38.8,87.3,0.44,5.6,15.3,0.36,33.2,72.0,0.46,21.7,28.2,0.77,13.1,31.8,45.0,24.9,9.2,7.2,16.3,24.0,104.9
2001,22,ORL,82,19955,36.5,83.9,0.44,4.7,13.7,0.35,31.8,70.2,0.45,24.3,33.1,0.74,13.7,33.7,47.4,23.1,9.0,5.7,18.2,25.1,102.1
2001,5,CHI,82,19855,40.4,85.7,0.47,4.7,13.2,0.36,35.7,72.5,0.49,21.7,29.8,0.73,13.0,34.5,47.5,26.1,8.6,5.8,16.5,23.7,107.3
2001,2,BOS,82,19830,38.4,83.6,0.46,5.6,15.3,0.37,32.8,68.3,0.48,21.4,28.5,0.75,11.6,34.6,46.3,24.6,8.5,5.8,18.3,24.9,103.7
2001,17,MIL,82,19780,38.3,87.3,0.44,5.8,16.4,0.35,32.6,70.8,0.46,22.1,28.8,0.77,13.4,32.8,46.1,24.8,7.8,4.6,16.8,23.4,104.6
2001,3,NJN,82,19730,38.9,85.5,0.46,5.7,15.7,0.36,33.2,69.7,0.48,22.0,29.6,0.75,13.3,34.7,48.0,24.4,8.2,6.9,17.3,23.9,105.5
2001,14,LAL,82,19905,39.2,89.6,0.44,5.4,15.3,0.35,33.8,74.2,0.46,21.0,27.8,0.75,12.9,31.6,44.5,21.8,8.1,4.3,14.1,26.3,104.8
2001,21,SEA,82,19805,40.7,89.8,0.45,6.2,17.9,0.35,34.5,71.9,0.48,17.9,24.1,0.74,13.8,32.2,46.0,25.9,8.6,6.7,16.3,24.0,105.6
2001,9,DET,82,19855,38.0,87.4,0.43,5.5,15.7,0.35,32.5,71.7,0.45,20.4,27.7,0.74,12.9,34.1,47.0,23.7,8.5,5.1,16.3,26.3,101.8
2001,15,VAN,82,19780,41.6,89.9,0.46,5.1,14.2,0.36,36.4,75.7,0.48,17.4,23.8,0.73,13.9,33.5,47.5,25.6,9.4,6.3,16.1,23.4,105.8
2001,8,DEN,82,19780,40.4,90.5,0.45,5.4,15.3,0.36,34.9,75.3,0.46,20.2,26.8,0.75,13.3,34.6,47.9,26.7,7.7,6.5,14.1,23.0,106.3
