PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Marc Gasol,26,13,13,519,7.4,14.5,0.511,0.0,0.2,0.0,7.4,14.3,0.518,5.2,7.5,0.6990000000000001,4.2,10.8,15.0,3.0,1.4,2.9,2.7,4.5,20.0,,113,102
Zach Randolph,29,13,13,515,10.4,23.2,0.446,0.2,0.8,0.25,10.2,22.4,0.45399999999999996,9.0,11.0,0.821,4.5,10.2,14.6,3.2,1.5,1.0,2.8,4.7,29.9,,112,105
Mike Conley,23,13,13,507,7.5,19.3,0.38799999999999996,1.2,3.9,0.297,6.3,15.4,0.41100000000000003,4.6,5.6,0.83,0.7,4.5,5.3,8.7,1.5,0.3,3.2,4.1,20.7,,102,109
O.J. Mayo,23,13,2,362,7.7,19.7,0.38799999999999996,2.9,7.2,0.408,4.7,12.5,0.376,3.4,4.3,0.7929999999999999,1.5,4.6,6.0,4.6,1.6,0.6,2.5,6.2,21.7,,104,109
Tony Allen,29,13,13,350,6.6,15.4,0.426,0.2,1.1,0.14300000000000002,6.4,14.3,0.447,4.1,6.2,0.659,2.3,3.5,5.8,3.0,3.8,0.8,3.7,6.6,17.4,,92,104
Shane Battier,32,13,0,339,4.6,10.4,0.439,1.3,4.6,0.276,3.3,5.8,0.568,0.9,1.4,0.667,2.7,5.5,8.2,2.4,1.1,0.9,0.9,4.2,11.3,,113,109
Sam Young,25,13,11,256,9.0,20.0,0.44799999999999995,0.6,2.5,0.25,8.3,17.5,0.47600000000000003,1.9,3.1,0.6,1.5,4.8,6.3,0.4,1.3,0.6,1.7,3.8,20.4,,96,109
Darrell Arthur,22,13,0,201,10.4,22.6,0.45899999999999996,0.3,0.3,1.0,10.1,22.3,0.452,3.5,4.5,0.765,3.7,4.0,7.7,1.9,1.9,3.2,3.2,8.0,24.4,,99,106
Greivis Vásquez,24,13,0,142,7.9,15.4,0.512,1.5,4.1,0.364,6.4,11.3,0.5670000000000001,3.8,4.9,0.769,1.1,6.0,7.1,9.4,1.9,0.8,3.4,4.1,21.0,,117,107
Hamed Haddadi,25,9,0,31,5.2,17.2,0.3,0.0,1.7,0.0,5.2,15.5,0.33299999999999996,8.6,10.3,0.833,5.2,8.6,13.8,0.0,0.0,8.6,3.4,12.0,18.9,,92,101
Leon Powe,27,4,0,14,7.6,30.5,0.25,0.0,0.0,,7.6,30.5,0.25,11.4,15.2,0.75,7.6,7.6,15.2,0.0,0.0,0.0,0.0,0.0,26.7,,93,111
Ish Smith,22,5,0,10,10.7,16.0,0.667,0.0,0.0,,10.7,16.0,0.667,0.0,0.0,,0.0,10.7,10.7,10.7,5.3,0.0,5.3,5.3,21.3,,111,97
