PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Ty Lawson,23,5,5,167,7.9,15.9,0.5,1.5,3.4,0.455,6.4,12.5,0.512,6.4,7.0,0.9129999999999999,2.1,3.1,5.2,5.8,1.5,0.3,1.8,2.7,23.8,,127,112
Nenê Hilário,28,5,5,162,6.9,14.5,0.478,0.0,0.0,,6.9,14.5,0.478,8.5,15.1,0.563,4.4,9.8,14.2,2.5,1.6,1.3,2.5,5.3,22.3,,107,106
Raymond Felton,26,5,0,152,6.0,16.8,0.36,1.3,5.4,0.25,4.7,11.4,0.41200000000000003,6.0,8.0,0.75,0.0,3.0,3.0,7.0,2.0,0.0,3.4,3.4,19.5,,94,111
Danilo Gallinari,22,5,5,148,6.5,15.2,0.43200000000000005,2.4,5.2,0.467,4.1,10.0,0.414,5.2,7.2,0.7140000000000001,0.3,5.5,5.9,3.4,1.4,0.0,2.4,5.9,20.7,,105,111
Kenyon Martin,33,5,5,148,8.3,17.2,0.48,0.0,0.0,,8.3,17.2,0.48,3.8,6.2,0.611,2.1,11.4,13.4,2.8,0.7,0.7,2.4,6.2,20.3,,99,107
Wilson Chandler,23,5,2,115,3.5,12.9,0.276,0.4,3.1,0.14300000000000002,3.1,9.8,0.318,3.1,4.0,0.778,0.9,8.9,9.8,0.9,1.3,1.8,1.8,6.6,10.6,,73,106
Arron Afflalo,25,3,3,85,7.2,20.4,0.353,1.8,7.2,0.25,5.4,13.2,0.409,4.2,4.8,0.875,0.0,5.4,5.4,4.2,0.0,0.0,1.8,6.0,20.4,,92,114
J.R. Smith,25,5,0,76,10.7,30.2,0.35600000000000004,6.0,14.1,0.429,4.7,16.1,0.292,5.4,7.4,0.727,0.7,6.0,6.7,3.4,1.3,0.0,5.4,5.4,32.9,,87,110
Chris Andersen,32,5,0,73,4.9,7.7,0.636,0.0,0.0,,4.9,7.7,0.636,7.0,9.8,0.7140000000000001,3.5,6.3,9.8,2.1,2.1,4.9,2.1,5.6,16.8,,131,104
Al Harrington,30,5,0,70,7.3,16.0,0.455,3.6,7.3,0.5,3.6,8.7,0.41700000000000004,2.2,2.9,0.75,0.7,4.4,5.1,3.6,2.2,0.0,2.9,5.1,20.4,,105,110
Gary Forbes,25,1,0,2,0.0,25.5,0.0,0.0,0.0,,0.0,25.5,0.0,0.0,0.0,,0.0,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,,0,98
Kosta Koufos,21,1,0,2,25.5,25.5,1.0,0.0,0.0,,25.5,25.5,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,200,118
