PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Pau Gasol,30,10,10,358,7.3,17.4,0.42,0.2,0.3,0.5,7.1,17.1,0.418,5.6,7.0,0.8,5.0,7.1,12.1,5.9,0.6,2.6,2.6,5.1,20.3,,111.0,109
Kobe Bryant,32,10,10,354,13.0,29.2,0.446,1.9,6.4,0.293,11.1,22.7,0.49,7.8,9.6,0.82,1.3,4.1,5.3,5.2,2.5,0.5,4.9,3.6,35.8,,105.0,110
Derek Fisher,36,10,10,325,5.0,11.4,0.433,1.2,2.9,0.41200000000000003,3.8,8.5,0.44,2.9,3.6,0.81,0.2,4.4,4.6,6.1,2.4,0.3,1.4,4.3,14.0,,118.0,110
Andrew Bynum,23,10,10,320,9.9,18.2,0.5429999999999999,0.0,0.0,,9.9,18.2,0.5429999999999999,5.2,6.2,0.833,6.2,10.4,16.7,1.4,0.9,2.4,3.5,5.7,25.0,,116.0,107
Metta World Peace,31,9,9,287,6.8,15.3,0.44299999999999995,1.7,5.4,0.321,5.0,9.9,0.51,3.1,4.1,0.762,3.3,4.6,7.9,3.9,1.9,1.4,1.7,4.4,18.4,,116.0,109
Lamar Odom,31,10,1,286,8.7,19.0,0.45899999999999996,0.8,3.9,0.2,8.0,15.1,0.526,5.2,7.4,0.711,2.5,10.1,12.6,4.1,0.4,0.8,2.9,4.9,23.5,,108.0,111
Shannon Brown,25,10,0,166,9.4,20.4,0.45899999999999996,2.3,8.4,0.28,7.0,12.0,0.583,3.0,4.7,0.643,1.7,4.7,6.4,2.3,2.0,0.7,3.0,3.3,24.1,,104.0,110
Steve Blake,30,9,0,145,2.7,8.8,0.304,2.3,6.9,0.33299999999999996,0.4,1.9,0.2,0.0,0.0,,0.4,5.0,5.4,7.7,1.9,0.0,1.9,3.1,7.7,,101.0,111
Matt Barnes,30,10,0,131,6.4,16.1,0.395,0.8,5.1,0.16699999999999998,5.5,11.0,0.5,1.7,3.0,0.5710000000000001,4.7,7.2,11.9,2.1,3.0,0.8,2.5,9.7,15.3,,95.0,106
Trey Johnson,26,3,0,12,4.6,23.1,0.2,0.0,4.6,0.0,4.6,18.5,0.25,4.6,9.3,0.5,4.6,13.9,18.5,4.6,0.0,0.0,0.0,9.3,13.9,,78.0,110
Joe Smith,35,5,0,11,0.0,10.1,0.0,0.0,0.0,,0.0,10.1,0.0,0.0,0.0,,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,,37.0,118
Luke Walton,30,1,0,4,0.0,27.8,0.0,0.0,27.8,0.0,0.0,0.0,,0.0,0.0,,0.0,13.9,13.9,0.0,0.0,0.0,27.8,0.0,0.0,,0.0,111
Theo Ratliff,37,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,55.5,55.5,0.0,0.0,0.0,0.0,0.0,0.0,,,90
