SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,17,MIL,Khris Middleton,23,6,6,232,5.4,14.3,0.38,1.7,5.3,0.32,3.7,9.0,0.41,2.2,2.3,0.93,1.1,2.3,3.4,1.9,2.2,0.5,1.6,2.2,14.7
2015,17,MIL,Giannis Antetokounmpo,20,6,6,201,4.7,12.7,0.37,0.0,0.2,0.0,4.7,12.5,0.37,3.0,4.1,0.74,2.1,5.4,7.5,2.9,0.5,1.6,2.0,3.2,12.4
2015,17,MIL,Michael Carter-Williams,23,6,6,191,6.2,14.7,0.42,0.0,0.9,0.0,6.2,13.8,0.45,1.3,2.3,0.58,0.2,4.9,5.1,5.5,1.3,1.1,3.0,2.6,13.8
2015,17,MIL,O.J. Mayo,27,6,0,156,4.2,12.5,0.33,1.4,4.4,0.32,2.8,8.1,0.34,2.8,2.8,1.0,0.2,4.4,4.6,4.2,1.6,0.2,2.1,3.2,12.5
2015,17,MIL,John Henson,24,6,0,153,5.6,9.6,0.58,0.0,0.2,0.0,5.6,9.4,0.6,1.2,3.3,0.36,4.9,6.4,11.3,0.9,1.2,2.4,2.6,3.3,12.5
2015,17,MIL,Ersan Ilyasova,27,6,6,142,5.1,15.5,0.33,1.3,5.8,0.22,3.8,9.6,0.4,1.8,2.5,0.7,1.5,4.3,5.8,0.8,1.3,0.8,1.3,2.5,13.2
2015,17,MIL,Zaza Pachulia,30,6,6,129,4.5,11.2,0.4,0.0,0.0,,4.5,11.2,0.4,2.2,3.6,0.62,3.1,8.1,11.2,2.5,2.8,0.8,1.4,4.2,11.2
2015,17,MIL,Jerryd Bayless,26,6,0,120,3.6,10.5,0.34,0.6,2.1,0.29,3.0,8.4,0.36,3.9,5.1,0.76,1.2,3.3,4.5,5.4,0.6,0.6,1.2,3.6,11.7
2015,17,MIL,Jared Dudley,29,6,0,110,4.6,9.8,0.47,2.6,4.6,0.57,2.0,5.2,0.38,1.3,2.3,0.57,1.0,2.6,3.6,2.6,3.9,0.7,1.6,3.9,13.1
2015,17,MIL,Tyler Ennis,20,1,0,16,4.5,20.3,0.22,2.3,11.3,0.2,2.3,9.0,0.25,0.0,0.0,,6.8,2.3,9.0,6.8,0.0,0.0,0.0,2.3,11.3
2015,17,MIL,Miles Plumlee,26,1,0,16,2.3,18.0,0.12,0.0,0.0,,2.3,18.0,0.12,2.3,4.5,0.5,6.8,6.8,13.5,2.3,0.0,2.3,2.3,2.3,6.8
2015,17,MIL,Jorge Gutierrez,26,1,0,12,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,6.0
2015,17,MIL,Johnny O'Bryant,21,1,0,12,9.0,24.0,0.38,0.0,0.0,,9.0,24.0,0.38,0.0,0.0,,3.0,6.0,9.0,0.0,0.0,0.0,0.0,3.0,18.0
