Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015.0,25.0,622,POR,Portland Trail Blazers,Allen Crabbe,22.0,2.0,1.0,39.0,3.7,4.6,0.8,1.8,1.8,1.0,1.8,2.8,0.67,0.0,0.0,,0.0,2.8,2.8,0.9,1.8,0.9,0.9,0.9,9.2
2015.0,25.0,1015,POR,Portland Trail Blazers,Alonzo Gee,27.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
2015.0,25.0,22,POR,Portland Trail Blazers,Arron Afflalo,29.0,3.0,3.0,60.0,1.2,7.2,0.17,0.6,2.4,0.25,0.6,4.8,0.12,0.0,0.6,0.0,0.0,4.2,4.2,1.2,0.0,0.0,1.8,3.6,3.0
2015.0,25.0,1905,POR,Portland Trail Blazers,CJ McCollum,23.0,5.0,1.0,166.0,6.9,14.5,0.48,2.4,5.0,0.48,4.6,9.5,0.48,2.2,2.8,0.77,0.2,4.1,4.3,0.4,1.3,0.2,1.3,2.8,18.4
2015.0,25.0,1577,POR,Portland Trail Blazers,Chris Kaman,32.0,3.0,0.0,37.0,3.9,7.8,0.5,0.0,0.0,,3.9,7.8,0.5,1.0,1.0,1.0,4.9,8.8,13.6,2.9,0.0,0.0,2.9,4.9,8.8
2015.0,25.0,1752,POR,Portland Trail Blazers,Damian Lillard,24.0,5.0,5.0,201.0,7.0,17.2,0.41,0.9,5.6,0.16,6.1,11.6,0.52,4.5,5.7,0.78,0.4,3.2,3.6,4.1,0.4,0.5,2.1,2.7,19.3
,,3241,,,Dorell Wright,,,,,,,,,,,,,,,,,,,,,,,,,
2015.0,25.0,965,POR,Portland Trail Blazers,Joel Freeland,27.0,2.0,0.0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.1,5.1,0.0,5.1,0.0,0.0,0.0,0.0
2015.0,25.0,34,POR,Portland Trail Blazers,LaMarcus Aldridge,29.0,5.0,5.0,208.0,6.4,19.4,0.33,0.5,1.9,0.27,5.9,17.5,0.34,5.5,6.2,0.89,3.6,6.1,9.7,1.6,0.3,2.1,1.4,2.8,18.9
2015.0,25.0,1734,POR,Portland Trail Blazers,Meyers Leonard,22.0,5.0,0.0,106.0,4.8,7.1,0.67,3.4,4.4,0.77,1.4,2.7,0.5,0.3,0.7,0.5,2.0,9.2,11.2,1.7,0.7,0.7,1.0,5.8,13.2
2015.0,25.0,193,POR,Portland Trail Blazers,Nicolas Batum,26.0,5.0,5.0,209.0,4.1,12.1,0.34,2.2,6.7,0.33,1.9,5.3,0.36,1.7,2.2,0.77,1.0,6.4,7.4,4.5,0.2,0.2,2.1,1.9,12.2
2015.0,25.0,1777,POR,Portland Trail Blazers,Robin Lopez,26.0,5.0,5.0,117.0,2.8,4.6,0.6,0.0,0.0,,2.8,4.6,0.6,2.5,2.5,1.0,2.8,4.0,6.8,0.9,0.3,1.5,1.5,4.6,8.0
2015.0,25.0,260,POR,Portland Trail Blazers,Steve Blake,34.0,5.0,0.0,43.0,1.7,9.2,0.18,0.8,6.7,0.12,0.8,2.5,0.33,1.7,1.7,1.0,0.0,0.8,0.8,6.7,0.0,0.8,1.7,3.3,5.9
,,2487,,,Thomas Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
2015.0,25.0,960,POR,Portland Trail Blazers,Tim Frazier,24.0,2.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
,,548,,,Victor Claver,,,,,,,,,,,,,,,,,,,,,,,,,
,,1874,,,Wesley Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
,,178,,,Will Barton,,,,,,,,,,,,,,,,,,,,,,,,,
