Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,16,2989,MIA,Miami Heat,22.0,NBA,PG,13.0,13.0,510.0,9.4,20.6,0.46,0.3,0.9,0.38,9.0,19.7,0.46,6.4,8.2,0.79,1.7,3.9,5.7,8.0,1.9,0.4,5.9,4.9,25.5,,98.0,100.0
2005,16,2989,MIA,Miami Heat,23.0,NBA,SG,14.0,14.0,571.0,12.7,26.2,0.48,0.1,0.9,0.1,12.6,25.3,0.5,10.3,13.0,0.8,2.1,5.3,7.5,8.7,2.1,1.5,5.8,4.0,35.8,,109.0,102.0
2006,16,2989,MIA,Miami Heat,24.0,NBA,SG,23.0,23.0,959.0,12.1,24.5,0.5,0.8,2.1,0.38,11.4,22.4,0.51,11.2,13.9,0.81,1.6,5.9,7.5,7.3,2.8,1.4,5.0,3.9,36.3,,115.0,100.0
2007,16,2989,MIA,Miami Heat,25.0,NBA,SG,4.0,4.0,162.0,11.6,27.2,0.43,0.0,1.6,0.0,11.6,25.5,0.46,7.1,10.3,0.69,2.3,3.9,6.1,8.1,1.6,0.6,7.4,4.2,30.4,,90.0,111.0
2009,16,2989,MIA,Miami Heat,27.0,NBA,SG,7.0,7.0,285.0,13.9,31.6,0.44,3.7,10.2,0.36,10.2,21.4,0.48,10.2,11.8,0.86,0.8,6.3,7.1,7.5,1.2,2.2,5.1,4.1,41.6,,112.0,106.0
2010,16,2989,MIA,Miami Heat,28.0,NBA,SG,5.0,5.0,210.0,15.6,27.6,0.56,3.8,9.3,0.4,11.8,18.3,0.64,6.8,10.0,0.68,1.5,5.5,7.0,8.5,2.0,2.0,6.5,4.0,41.7,,115.0,104.0
2011,16,2989,MIA,Miami Heat,29.0,NBA,SG,21.0,21.0,828.0,12.2,25.1,0.48,0.9,3.5,0.27,11.2,21.6,0.52,9.3,12.0,0.78,2.9,7.2,10.1,6.2,2.3,1.9,4.3,3.6,34.6,,113.0,102.0
2012,16,2989,MIA,Miami Heat,30.0,NBA,SG,23.0,23.0,907.0,11.8,25.6,0.46,0.6,2.0,0.29,11.2,23.6,0.48,7.3,10.0,0.73,1.9,5.3,7.2,6.0,2.3,1.8,4.1,3.9,31.6,,106.0,101.0
2013,16,2989,MIA,Miami Heat,31.0,NBA,SG,22.0,22.0,782.0,10.1,22.1,0.46,0.1,0.3,0.25,10.0,21.9,0.46,4.2,5.6,0.75,2.7,4.5,7.2,7.4,2.7,1.6,4.1,3.2,24.5,,102.0,103.0
2014,16,2989,MIA,Miami Heat,32.0,NBA,SG,20.0,20.0,693.0,11.2,22.3,0.5,0.7,1.9,0.38,10.4,20.4,0.51,5.5,7.2,0.77,1.3,4.9,6.2,6.2,2.4,0.4,4.3,4.4,28.6,,106.0,111.0
2016,16,2989,MIA,Miami Heat,34.0,NBA,SG,14.0,14.0,473.0,13.4,28.6,0.47,1.4,2.6,0.52,12.0,26.0,0.46,5.6,7.2,0.78,1.4,7.5,8.9,6.8,1.2,1.5,4.3,2.5,33.8,,105.0,102.0
2017,5,2989,CHI,Charlotte Bobcats,35.0,NBA,SG,6.0,6.0,190.0,8.8,23.6,0.37,1.6,4.7,0.35,7.1,18.9,0.38,5.5,5.8,0.95,1.6,6.6,8.2,6.6,1.4,2.2,2.7,2.2,24.7,,104.0,112.0
2018,16,2989,MIA,Miami Heat,36.0,NBA,SG,5.0,0.0,127.0,11.7,26.3,0.44,0.0,1.5,0.0,11.7,24.8,0.47,7.9,9.8,0.81,1.1,6.8,7.9,6.8,2.6,0.4,4.1,4.1,31.2,,100.0,112.0
