Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1982,23.0,MIL,NBA,C,6.0,112.0,13.0,0.609,0.0,0.292,6.2,26.6,15.4,6.6,0.9,8.3,24.9,13.7,,0.0,0.1,0.1,0.06,,-3.4,4.0,0.6,0.1
1983,24.0,MIL,NBA,PF,9.0,206.0,12.0,0.445,0.016,0.079,10.9,22.4,16.5,7.5,2.2,4.2,20.7,16.8,,-0.2,0.4,0.3,0.061,,-1.2,1.3,0.1,0.1
1984,25.0,MIL,NBA,PF,16.0,368.0,10.0,0.545,0.0,0.615,8.7,20.0,14.8,4.0,0.7,3.9,21.4,14.7,,-0.1,0.7,0.6,0.078,,-2.4,0.7,-1.7,0.0
1985,26.0,MIL,NBA,C,8.0,203.0,12.3,0.466,0.0,0.533,16.5,19.7,18.2,10.3,1.4,4.3,17.8,18.3,,-0.1,0.3,0.2,0.044,,-1.7,1.2,-0.5,0.1
1986,27.0,MIL,NBA,C,14.0,335.0,18.4,0.65,0.01,0.563,12.9,20.9,16.8,5.3,1.0,4.0,14.0,18.5,,0.7,0.4,1.1,0.156,,1.6,0.8,2.4,0.4
1987,28.0,SEA,NBA,C,9.0,206.0,10.6,0.459,0.0,0.4,14.4,16.2,15.2,4.3,1.7,4.0,14.5,13.6,,0.0,0.3,0.3,0.067,,-3.0,-0.1,-3.2,-0.1
1988,29.0,SEA,NBA,C,5.0,77.0,17.4,0.729,0.0,0.294,14.0,28.0,21.3,8.1,0.6,4.0,17.2,12.4,,0.2,0.1,0.3,0.177,,1.0,2.6,3.5,0.1
1989,30.0,SEA,NBA,C,8.0,160.0,13.9,0.555,0.0,0.667,8.7,18.8,13.5,1.7,0.6,8.6,15.1,15.4,,0.2,0.2,0.3,0.103,,-2.8,2.0,-0.8,0.0
1991,32.0,GSW,NBA,C,6.0,72.0,9.6,0.478,0.0,0.2,11.2,34.5,22.7,3.8,0.0,6.1,22.7,21.1,,-0.2,0.1,-0.1,-0.046,,-5.7,-0.9,-6.6,-0.1
1992,33.0,GSW,NBA,C,4.0,47.0,8.2,0.465,0.0,0.333,6.9,20.9,13.5,2.8,0.0,5.4,14.9,17.6,,0.0,0.0,0.0,-0.016,,-6.0,-1.0,-7.1,-0.1
1998,39.0,POR,NBA,C,2.0,11.0,-8.0,0.333,0.0,0.0,10.5,11.6,11.0,0.0,0.0,7.5,40.0,20.1,,-0.1,0.0,-0.1,-0.275,,-19.3,-1.5,-20.8,-0.1
