Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016,12,3256,IND,Indiana Pacers,23.0,NBA,PG,4,10,9.7,0.51,0.5,0.25,0.0,10.7,5.7,25.8,0.0,0.0,18.4,52.3,0.0,0.0,0.0,-0.13,-6.1,-4.3,-10.4,0.0
2018,12,3256,IND,Indiana Pacers,25.0,NBA,PG,1,3,-5.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,-13.1,0.5,-12.6,0.0
