Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,22.0,GSW,NBA,SF,47.0,24.0,1058.0,9.1,20.1,0.452,0.2,0.5,0.3,8.9,19.6,0.456,4.6,7.8,0.588,6.7,8.7,15.4,1.7,1.9,0.8,3.5,5.2,22.9,,100.0,100.0
2001,24.0,GSW,NBA,SF,82.0,82.0,3394.0,12.0,27.2,0.442,0.9,3.1,0.302,11.1,24.2,0.459,5.7,8.0,0.715,4.2,6.5,10.7,2.5,1.7,0.4,3.0,3.4,30.7,,104.0,108.0
2002,25.0,GSW,NBA,SF,82.0,82.0,3033.0,10.3,23.0,0.447,1.1,3.5,0.324,9.1,19.5,0.469,5.4,7.4,0.734,3.5,5.8,9.3,2.7,1.2,0.8,2.7,3.1,27.1,,109.0,111.0
2003,26.0,GSW,NBA,SF,82.0,82.0,3226.0,10.9,23.2,0.47,1.0,3.3,0.311,9.9,19.9,0.496,5.9,7.5,0.789,3.1,6.0,9.1,2.5,1.2,0.7,2.8,3.1,28.8,,113.0,111.0
2004,27.0,DAL,NBA,SF,82.0,2.0,2376.0,10.6,19.8,0.535,0.3,0.9,0.4,10.2,18.9,0.541,4.8,6.4,0.748,5.0,6.2,11.3,1.5,1.8,0.7,1.8,3.8,26.3,,122.0,108.0
2005,28.0,WAS,NBA,PF,68.0,68.0,2605.0,10.2,23.5,0.437,1.4,4.1,0.341,8.8,19.4,0.457,4.4,5.8,0.76,3.2,7.1,10.2,3.0,1.1,0.3,2.3,3.0,26.3,,108.0,109.0
2006,29.0,WAS,NBA,SF,82.0,80.0,3288.0,10.4,23.6,0.442,2.3,5.9,0.394,8.1,17.7,0.458,3.4,4.7,0.731,2.6,9.5,12.1,2.5,1.4,0.2,2.2,3.0,26.6,,109.0,107.0
2007,30.0,WAS,NBA,PF,70.0,70.0,2662.0,9.8,21.8,0.45,2.6,7.3,0.364,7.2,14.6,0.492,4.3,5.9,0.736,2.6,8.2,10.8,2.6,1.5,0.7,2.0,3.7,26.6,,113.0,110.0
2008,31.0,WAS,NBA,PF,79.0,79.0,3061.0,10.8,24.8,0.436,2.1,6.2,0.339,8.7,18.6,0.468,5.8,7.7,0.76,3.8,10.4,14.1,2.1,1.9,0.6,2.0,3.4,29.6,,112.0,107.0
2009,32.0,WAS,NBA,PF,81.0,81.0,3096.0,11.5,24.6,0.468,1.9,5.4,0.351,9.6,19.1,0.501,5.8,7.7,0.754,3.3,8.9,12.3,2.6,1.6,0.4,2.1,3.7,30.7,,114.0,113.0
2010,33.0,TOT,NBA,PF,66.0,64.0,2406.0,10.4,22.6,0.461,1.9,5.4,0.344,8.6,17.2,0.498,4.2,6.5,0.647,3.0,9.1,12.1,1.8,1.5,0.5,2.0,3.9,26.9,,108.0,107.0
2010,33.0,WAS,NBA,PF,41.0,41.0,1595.0,10.3,23.0,0.45,1.9,5.5,0.345,8.4,17.5,0.483,5.0,7.1,0.7,3.3,8.6,11.9,1.7,1.4,0.3,2.0,3.7,27.6,,109.0,109.0
2010,33.0,CLE,NBA,PF,25.0,23.0,811.0,10.6,21.8,0.485,1.7,5.1,0.342,8.8,16.7,0.529,2.7,5.4,0.506,2.4,10.1,12.5,2.1,1.8,0.8,1.9,4.3,25.6,,106.0,102.0
2011,34.0,CLE,NBA,PF,56.0,38.0,1842.0,10.5,24.5,0.427,2.5,7.4,0.346,7.9,17.2,0.462,4.8,6.6,0.731,2.4,8.1,10.5,2.6,1.4,0.8,2.2,3.8,28.3,,104.0,111.0
2012,35.0,CLE,NBA,PF,65.0,65.0,2151.0,10.3,25.5,0.403,2.2,6.5,0.341,8.1,19.0,0.425,4.5,6.6,0.683,3.0,7.0,10.0,3.2,1.2,1.1,2.2,4.0,27.3,,103.0,109.0
2013,36.0,LAL,NBA,PF,76.0,6.0,1636.0,8.3,17.9,0.464,2.6,7.2,0.361,5.7,10.6,0.535,2.9,4.2,0.691,3.4,7.9,11.2,1.6,0.9,0.7,1.6,3.9,22.1,,114.0,108.0
2014,37.0,LAC,NBA,PF,22.0,0.0,248.0,5.9,18.6,0.315,1.6,8.3,0.195,4.2,10.3,0.412,3.6,5.0,0.72,1.8,9.3,11.1,1.4,1.8,0.6,1.4,5.9,16.9,,89.0,103.0
