Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,20,2781,NYK,New York Knicks,Rod Strickland,1966-07-11,22.0,NBA,PG,81.0,10.0,1358.0,7.0,15.0,0.47,0.5,1.6,0.32,6.5,13.5,0.48,4.6,6.1,0.74,1.4,2.9,4.2,8.5,2.6,0.1,3.9,3.8,19.1
1990,31,2781,TOT,Total After Trade,Rod Strickland,1966-07-11,23.0,NBA,PG,82.0,24.0,2140.0,5.8,12.7,0.45,0.1,0.5,0.27,5.6,12.2,0.46,2.9,4.7,0.63,1.5,2.8,4.4,7.9,2.1,0.2,2.9,2.7,14.6
1990,20,2781,NYK,New York Knicks,Rod Strickland,1966-07-11,23.0,NBA,PG,51.0,0.0,1019.0,6.0,13.6,0.44,0.2,0.7,0.29,5.8,12.9,0.45,2.9,4.6,0.64,1.5,2.9,4.5,7.7,2.5,0.3,3.0,2.5,15.2
1990,27,2781,SAS,San Antonio Spurs,Rod Strickland,1966-07-11,23.0,NBA,PG,31.0,24.0,1121.0,5.6,11.9,0.47,0.1,0.3,0.22,5.5,11.6,0.47,2.9,4.8,0.62,1.5,2.8,4.3,8.0,1.8,0.2,2.7,2.9,14.1
1991,27,2781,SAS,San Antonio Spurs,Rod Strickland,1966-07-11,24.0,NBA,PG,58.0,56.0,2076.0,5.4,11.3,0.48,0.2,0.6,0.33,5.3,10.7,0.49,2.8,3.7,0.76,1.0,2.8,3.8,8.0,2.0,0.2,2.7,2.2,13.9
1992,27,2781,SAS,San Antonio Spurs,Rod Strickland,1966-07-11,25.0,NBA,PG,57.0,54.0,2053.0,5.3,11.6,0.46,0.1,0.3,0.33,5.2,11.3,0.46,3.2,4.6,0.69,1.6,3.0,4.6,8.6,2.1,0.3,2.8,2.1,13.8
1993,25,2781,POR,Portland Trail Blazers,Rod Strickland,1966-07-11,26.0,NBA,SG,78.0,35.0,2474.0,5.8,11.9,0.48,0.1,0.4,0.13,5.7,11.4,0.5,4.0,5.5,0.72,1.7,3.2,4.9,8.1,1.9,0.3,2.9,2.2,15.6
1994,25,2781,POR,Portland Trail Blazers,Rod Strickland,1966-07-11,27.0,NBA,PG,82.0,58.0,2889.0,6.6,13.6,0.48,0.0,0.1,0.2,6.6,13.5,0.49,4.4,5.9,0.75,1.5,3.1,4.6,9.2,1.8,0.3,3.2,2.1,17.6
1995,25,2781,POR,Portland Trail Blazers,Rod Strickland,1966-07-11,28.0,NBA,PG,64.0,61.0,2267.0,7.0,15.0,0.47,0.7,2.0,0.37,6.3,13.1,0.48,4.5,6.0,0.74,1.2,3.9,5.0,8.9,2.0,0.1,3.3,1.9,19.2
1996,25,2781,POR,Portland Trail Blazers,Rod Strickland,1966-07-11,29.0,NBA,PG,67.0,63.0,2526.0,6.7,14.6,0.46,0.5,1.6,0.34,6.2,13.0,0.48,3.9,6.0,0.65,1.3,3.0,4.2,9.1,1.4,0.2,3.6,1.9,17.9
