Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1987,10,GSW,Golden State Warriors,Joe Barry Carroll,28.0,81.0,2724.0,0.47,0.47,,0.47,0.79,0.52,0.3,0.0,98.0,96.0,,97.0,103.0,97.0,86.0,,-46.8,-56.2
1987,10,GSW,Golden State Warriors,Sleepy Floyd,26.0,82.0,3064.0,0.49,0.51,0.38,0.52,0.86,0.61,0.52,0.18,102.0,104.0,127.0,107.0,113.0,113.0,152.0,347.0,73.1,178.8
1987,10,GSW,Golden State Warriors,Chris Mullin,23.0,82.0,2377.0,0.51,0.53,0.3,0.52,0.82,0.58,0.35,0.07,107.0,108.0,100.0,107.0,108.0,108.0,102.0,128.0,66.7,89.4
1987,10,GSW,Golden State Warriors,Terry Teagle,26.0,82.0,1650.0,0.46,0.46,0.0,0.46,0.78,0.51,0.29,0.01,95.0,95.0,,94.0,102.0,94.0,84.0,23.0,-49.1,-58.0
1987,10,GSW,Golden State Warriors,Larry Smith,29.0,80.0,2374.0,0.55,0.55,0.0,0.55,0.57,0.56,0.36,0.0,114.0,112.0,,112.0,75.0,104.0,106.0,3.0,62.7,28.5
1987,10,GSW,Golden State Warriors,Rod Higgins,27.0,73.0,1497.0,0.52,0.53,0.18,0.52,0.83,0.61,0.58,0.04,108.0,109.0,59.0,107.0,109.0,113.0,170.0,78.0,28.7,74.2
1987,10,GSW,Golden State Warriors,Purvis Short,29.0,34.0,950.0,0.48,0.49,0.24,0.48,0.86,0.54,0.32,0.03,100.0,99.0,78.0,99.0,112.0,101.0,93.0,64.0,-5.3,6.3
1987,10,GSW,Golden State Warriors,Greg Ballard,32.0,82.0,1579.0,0.44,0.44,0.38,0.45,0.75,0.48,0.16,0.07,92.0,91.0,124.0,93.0,98.0,89.0,47.0,133.0,-39.8,-70.8
1987,10,GSW,Golden State Warriors,Jerome Whitehead,30.0,73.0,937.0,0.45,0.45,0.0,0.45,0.7,0.5,0.35,0.0,94.0,92.0,,92.0,92.0,92.0,101.0,6.0,-25.3,-32.3
1987,10,GSW,Golden State Warriors,Ben McDonald,24.0,63.0,1284.0,0.46,0.46,0.12,0.46,0.63,0.47,0.11,0.02,95.0,94.0,41.0,94.0,83.0,87.0,31.0,42.0,-22.6,-52.3
1987,10,GSW,Golden State Warriors,Perry Moss,28.0,64.0,698.0,0.44,0.47,0.07,0.44,0.71,0.49,0.33,0.07,92.0,95.0,24.0,91.0,93.0,91.0,97.0,127.0,-19.1,-23.3
1987,10,GSW,Golden State Warriors,Chris Washburn,21.0,35.0,385.0,0.39,0.4,0.0,0.39,0.35,0.39,0.35,0.01,82.0,81.0,,81.0,46.0,73.0,103.0,13.0,-27.6,-48.1
1987,10,GSW,Golden State Warriors,Clinton Smith,23.0,41.0,341.0,0.43,0.44,0.0,0.43,0.75,0.48,0.31,0.02,89.0,89.0,,88.0,98.0,89.0,90.0,32.0,-14.3,-15.9
1987,10,GSW,Golden State Warriors,Kevin Henderson,22.0,5.0,45.0,0.38,0.38,,0.38,1.0,0.45,0.25,0.0,78.0,76.0,,77.0,131.0,84.0,73.0,,-1.8,-1.6
1987,10,GSW,Golden State Warriors,Team,,,,0.48,0.49,0.32,0.49,0.78,0.54,0.34,0.05,100.0,99.0,106.0,100.0,102.0,100.0,99.0,92.0,-20.3,18.6
1987,10,GSW,Golden State Warriors,League Average,,,,0.48,0.49,0.3,0.49,0.76,0.54,0.34,0.05,,,,,,,,,,
