SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1987,2,BOS,Larry Bird,30.0,74.0,3005.0,0.52,0.55,0.4,0.56,0.91,0.61,0.3,0.15,109.0,112.0,133.0,114.0,119.0,114.0,89.0,282.0,200.1,250.2
1987,2,BOS,Kevin McHale,29.0,77.0,3060.0,0.6,0.61,0.0,0.6,0.84,0.66,0.39,0.0,126.0,124.0,,124.0,110.0,122.0,114.0,6.0,303.6,359.6
1987,2,BOS,Robert Parish,33.0,80.0,2995.0,0.56,0.56,0.0,0.56,0.74,0.59,0.29,0.0,116.0,114.0,,114.0,96.0,109.0,85.0,2.0,143.8,119.6
1987,2,BOS,Dennis Johnson,32.0,79.0,2933.0,0.44,0.47,0.11,0.45,0.83,0.5,0.26,0.06,92.0,95.0,37.0,92.0,109.0,93.0,77.0,122.0,-77.7,-82.0
1987,2,BOS,Danny Ainge,27.0,71.0,2499.0,0.49,0.5,0.44,0.54,0.9,0.57,0.2,0.23,101.0,102.0,147.0,110.0,118.0,107.0,57.0,427.0,80.8,66.9
1987,2,BOS,Jerry Sichting,30.0,78.0,1566.0,0.51,0.52,0.27,0.52,0.88,0.54,0.1,0.06,106.0,107.0,89.0,106.0,116.0,100.0,31.0,123.0,22.3,-0.0
1987,2,BOS,Fred Roberts,26.0,73.0,1079.0,0.52,0.52,0.0,0.52,0.81,0.6,0.57,0.01,107.0,106.0,,105.0,106.0,111.0,165.0,21.0,14.3,39.1
1987,2,BOS,Darren Daye,26.0,61.0,724.0,0.5,0.5,,0.5,0.52,0.51,0.32,0.0,104.0,102.0,,102.0,69.0,95.0,94.0,,4.7,-12.1
1987,2,BOS,Sam Vincent,23.0,46.0,374.0,0.44,0.44,,0.44,0.93,0.53,0.4,0.0,92.0,90.0,,90.0,122.0,99.0,118.0,,-12.8,-1.3
1987,2,BOS,Greg Kite,25.0,74.0,745.0,0.43,0.43,0.0,0.43,0.38,0.43,0.69,0.01,89.0,88.0,,88.0,50.0,80.0,201.0,17.0,-13.4,-31.3
1987,2,BOS,Conner Henry,23.0,36.0,231.0,0.37,0.36,0.39,0.43,0.59,0.44,0.16,0.3,77.0,74.0,128.0,87.0,77.0,82.0,48.0,565.0,-12.6,-20.9
1987,2,BOS,Rick Carlisle,27.0,42.0,297.0,0.33,0.33,0.31,0.35,0.75,0.4,0.22,0.17,68.0,67.0,104.0,72.0,98.0,74.0,63.0,327.0,-24.8,-28.4
1987,2,BOS,Bill Walton,34.0,10.0,112.0,0.38,0.38,,0.38,0.53,0.43,0.58,0.0,80.0,78.0,,79.0,70.0,80.0,168.0,,-5.4,-7.1
1987,2,BOS,David Thirdkill,26.0,17.0,89.0,0.42,0.44,0.0,0.42,0.31,0.4,0.67,0.04,87.0,89.0,,85.0,41.0,75.0,194.0,78.0,-3.4,-8.4
1987,2,BOS,Scott Wedman,34.0,6.0,78.0,0.33,0.32,0.5,0.35,0.5,0.36,0.07,0.07,69.0,65.0,166.0,72.0,66.0,67.0,22.0,139.0,-7.4,-10.0
1987,2,BOS,Andre Turner,22.0,3.0,18.0,0.4,0.5,0.0,0.4,,0.4,0.0,0.2,83.0,102.0,,82.0,,74.0,,376.0,-0.9,-1.4
1987,2,BOS,Team,,,,0.52,0.53,0.36,0.53,0.82,0.58,0.31,0.08,108.0,109.0,121.0,109.0,107.0,108.0,89.0,149.0,619.1,665.5
1987,2,BOS,League Average,,,,0.48,0.49,0.3,0.49,0.76,0.54,0.34,0.05,,,,,,,,,,
